Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
BZ_Q;USD;USD;Brent Crude Oil August;2;0.01;2;0.01;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;1637.24419;66.7;66.72;Commodities;Commodities - Energy;24.53903162470024
CL_N;USD;USD;Light Sweet Crude July;2;0.01;1;0.01;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;1627.200411;64.87;64.88;Commodities;Commodities - Energy;25.080154300246612
CL_Q;USD;USD;Light Sweet Crude August;2;0.01;1;0.01;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;1609.062382;63.77;63.78;Commodities;Commodities - Energy;25.22832207588586
ES_M;USD;USD;E-Mini S&P 500 June;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3442.101441;6039.5;6039.75;Indexes;Utilities - Regulated Electric;0.5699079334409537
ES_U;USD;USD;E-Mini S&P 500 September;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3471.62693;6093.0;6093.5;Indexes;Utilities - Regulated Electric;0.5697262542053008
GC_Q;USD;USD;Gold August;1;0.1;2;0.1;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;7389.307008;3349.3;3349.5;Commodities;Undefined;2.20609255351545
HE_M;USD;USD;Lean Hogs June;3;0.001;50;0.025;10.0;1.0;3;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;629.74097;103.15;103.2;Utilities;Utilities - Diversified;6.102141182170542
HE_N;USD;USD;Lean Hogs July;3;0.001;50;0.025;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;681.482641;108.075;108.125;Utilities;Utilities - Diversified;6.302729627745665
HG_N;USD;USD;Copper July;4;0.0001;15;0.0005;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3220.495945;4.9045;4.9055;Commodities;Commodities - Precious;656.5071745999388
HO_N;USD;USD;Heating Oil July;4;0.0001;6;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2058.157944;2.1394;2.14;Commodities;Undefined;961.7560485981309
