Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;6;1e-05;1.34973;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-8.8;3.2;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;663.118468;0.86196;0.86202;Currency;Undefined;0.003584;0.008705;0.018535;769.2611169114406
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;3;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-14.4;6.3;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;1208.815847;1.16346;1.16349;Currency;Undefined;0.007926;0.019576;0.040524;1038.9567998006
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;7;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-6.9;-3.1;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;1003.173884;1.34973;1.34978;Currency;Undefined;0.007952;0.021929;0.048044;743.2128820993051
6A_U;USD;USD;Australian Dollar September;5;1e-05;5;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;542.099648;0.6511;0.65115;Currency;Undefined;0.004443;0.011597;0.029256;832.5265269139215
6B_U;USD;USD;British Pound September;4;0.0001;1;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2130.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;624.53929;1.35;1.3501;Currency;Undefined;0.007786;0.021657;0.048;462.5874305606992
6C_U;USD;USD;Canadian Dollar September;5;1e-05;10;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1440.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;334.664203;0.7259;0.726;Currency;Undefined;0.002739;0.008142;0.019419;460.96997658402205
6E_U;USD;USD;Euro FX September;5;1e-05;10;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;2970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1493.578852;1.1649;1.165;Currency;Undefined;0.007914;0.019536;0.0402;1282.0419330472103
6J_U;USD;USD;Japanese Yen September;7;0.0;10;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3560.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;988.301479;0.006795;0.006796;Currency;Undefined;5.3e-05;0.000137;0.000343;145423.9963213655
6N_U;USD;USD;New Zeland Dollar September;5;1e-05;5;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2370.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;518.291531;0.5863;0.58635;Currency;Undefined;0.004636;0.011701;0.028894;883.9285938432675
6S_U;USD;USD;Swiss Franc September;5;1e-05;5;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5060.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1384.275598;1.24915;1.2492;Currency;Undefined;0.0081;0.021127;0.044209;1108.1296813960935
BZ_V;USD;USD;Brent Crude Oil October;2;0.01;3;0.01;10.0;1.0;3;2;1.0;20.0;1.0;13500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1486.623169;67.77;67.8;Commodities;Commodities - Energy;1.29;5.004286;7.936429;21.926595412979353
