Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AUS200;AUD;AUD;Australian Stock Index;1;0.1;20;0.1;0.64896;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;AUD;1970.01.01 00:00;0.0;-12.36;515396076;1;5;0.0;441.983394;8565.6;8567.6;Undefined;Undefined;0.05158777183808767
FCHI40;EUR;EUR;France 40;1;0.1;70;0.1;1.16086;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-7.57;2061584302;1;5;0.0;804.802015;7622.9;7629.9;Undefined;Undefined;0.10548002136332062
GDAXI;EUR;EUR;Germany 40;1;0.1;7;0.1;1.16086;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-24.82;-1202590843;1;5;0.0;3426.860633;23724.6;23725.3;Undefined;Undefined;0.1444390854067177
NDX;USD;USD;US Tech 100;1;0.1;8;0.1;1.0;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-37.58;-343597384;1;5;0.0;2983.422917;22205.3;22206.1;Indexes;Undefined;0.1343515032806301
SPA35;EUR;EUR;Spanish IBEX35 Index;1;0.1;52;0.1;1.16086;10.0;4;2;0.1;100.0;0.1;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-14.94;1202590843;1;5;0.0;2205.856328;14060.5;14065.7;Undefined;Undefined;0.15682520798822666
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;3;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;0.549755;11.38;11.39;Industrials;Airlines;0.048266461808604035
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;7;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;0.937777;21.54;21.61;Healthcare;Medical Care Facilities;0.043395511337343824
ADBE;USD;USD;Adobe Inc;2;0.01;11;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;12.47969;381.97;382.08;Technology;Software - Infrastructure;0.03266250523450586
ADI;USD;USD;Analog Devices Inc;2;0.01;12;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;6.192116;234.78;234.9;Technology;Semiconductors;0.026360647083865475
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;13;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;4.446622;311.44;311.57;Industrials;Staffing & Employment Services;0.014271662868697242
ADSK;USD;USD;Autodesk Inc;2;0.01;25;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;5.154248;303.94;304.19;Technology;Software - Application;0.01694417304973865
AKAM;USD;USD;Akamai Technologies Inc;2;0.01;2;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;1.928028;80.11;80.13;Technology;Software - Infrastructure;0.024061250467989518
ALGN;USD;USD;Align Technology Inc;2;0.01;41;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;6.42447;186.26;186.67;Healthcare;Medical Devices;0.03441618899662507
ALNY;USD;USD;Alnylam Pharmaceuticals Inc;2;0.01;115;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;7.401218;324.16;325.31;Healthcare;Biotechnology;0.022751277243244904
AMAT;USD;USD;Applied Materials Inc;2;0.01;11;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;5.376772;180.26;180.37;Technology;Semiconductor Equipment & Materials;0.02980968010201253
AMD;USD;USD;Advanced Micro Devices Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;6.354896;138.29;138.33;Technology;Semiconductors;0.04594011421961974
AMED;USD;USD;Amedisys Inc;2;0.01;31;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;1.11592;97.55;97.86;Healthcare;Medical Care Facilities;0.011403229102799919
AMGN;USD;USD;Amgen Inc;2;0.01;27;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;7.988564;277.35;277.62;Healthcare;Drugs Manufacturers - General;0.02877517469922916
AMKR;USD;USD;Amkor Technology Inc;2;0.01;5;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;0.773138;20.93;20.98;Technology;Semiconductors;0.03685119161105815
AMZN;USD;USD;Amazon.com Inc;2;0.01;2;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;4.425371;213.01;213.03;Consumer Cyclical;Internet Retail;0.02077346383138525
ANSS;USD;USD;ANSYS Inc;2;0.01;231;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;7.964272;336.57;338.88;Technology;Software - Application;0.023501746931067047
APA;USD;USD;APA Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;0.924641;18.17;18.18;Energy;Oil & Gas E&P;0.05086034103410341
APLS;USD;USD;Apellis Pharmaceuticals Inc;2;0.01;10;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;1.061105;18.56;18.66;Healthcare;Biotechnology;0.05686521972132905
ARCC;USD;USD;Ares Capital Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;0.345124;21.54;21.55;Financial;Assets Management;0.016015034802784222
