Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio
6A_Z;USD;USD;Australian Dollar December;5;1e-05;5;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;408.876254;0.6589;0.65895;Currency;Undefined;0.004389;0.010825;0.028793;620.496629486304
6B_Z;USD;USD;British Pound December;4;0.0001;1;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;502.07509;1.3404;1.3405;Currency;Undefined;0.008679;0.018993;0.049271;374.54314807907497
6C_Z;USD;USD;Canadian Dollar December;5;1e-05;5;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;278.745098;0.71865;0.7187;Currency;Undefined;0.002464;0.006882;0.019564;387.84624739112286
6E_Z;USD;USD;Euro FX December;5;1e-05;5;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;4200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;957.132372;1.17045;1.1705;Currency;Undefined;0.007282;0.016771;0.041861;817.7124066638188
6J_Z;JPY;USD;Japanese Yen December;7;0.0;5;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3900.0;0.0;0.0;JPY;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;822.380619;0.006671;0.006671;Currency;Undefined;5.7e-05;0.000117;0.000335;123276.9628241643
6N_Z;USD;USD;New Zeland Dollar December;5;1e-05;10;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;462.436161;0.58185;0.5819;Currency;Undefined;0.004268;0.010846;0.0289;794.7003969754254
6S_Z;USD;USD;Swixx Franc December;5;1e-05;10;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1092.597915;1.2622;1.2623;Currency;Undefined;0.007711;0.017268;0.039239;865.5612096965857
BZ_Z;USD;USD;Brent Crude Oil December;2;0.01;2;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13400.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1491.09573;65.4;65.42;Commodities;Commodities - Energy;1.457143;3.055;7.56;22.79265866707429
CL_X;USD;USD;Light Sweet Crude November;2;0.01;2;0.01;10.0;1.0;4;2;1.0;20.0;1.0;12700.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1524.226958;61.63;61.64;Commodities;Commodities - Energy;1.496429;3.352143;7.811429;24.727887053861128
ES_Z;USD;USD;E-Mini S&P 500 December;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;20700.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;1976.63389;6790.5;6790.75;Indexes;Utilities - Regulated Electric;55.589286;132.696429;402.857143;0.2910774052939661
GC_Z;USD;USD;Gold December;1;0.1;2;0.1;10.0;1.0;4;2;1.0;20.0;1.0;19800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;5311.931019;3987.5;3987.7;Commodities;Undefined;60.95;107.435714;254.014286;1.33207889735938
HE_V;USD;USD;Lean Hogs October;3;0.001;50;0.025;10.0;1.0;4;2;1.0;20.0;1.0;3600.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 ;598.800166;98.125;98.175;Utilities;Utilities - Diversified;1.196429;3.301786;6.144643;6.0993141431117905
HE_Z;USD;USD;Lean Hogs December;3;0.001;25;0.025;10.0;1.0;4;2;1.0;20.0;1.0;3300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 ;618.442643;87.25;87.275;Utilities;Utilities - Diversified;1.310714;3.158929;5.523214;7.086137416213119
HG_Z;USD;USD;Copper December;4;0.0001;10;0.0005;12.5;1.0;4;2;1.0;20.0;1.0;11100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;3050.897395;5.092;5.093;Commodities;Commodities - Precious;0.11575;0.345536;0.620357;599.0373836638523
HO_X;USD;USD;Heating Oil November;4;0.0001;6;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;21100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2553.330645;2.2593;2.2599;Commodities;Undefined;0.053664;0.120764;0.2337;1129.8423138191956
KE_Z;USD;USD;Hard Red Wheat December;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;2500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;437.091269;495.75;496.0;Commodities;Commodities - Agricultural;8.767857;19.446429;57.553571;0.8812323971774194
LE_Z;USD;USD;Live Cattle December;3;0.001;25;0.025;10.0;1.0;4;2;1.0;20.0;1.0;4600.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 ;1654.847187;236.6;236.625;Commodities;Commodities - Agricultural;3.001786;7.367857;11.705357;6.993543315372425
NG_X;USD;USD;Natural Gas November;3;0.001;1;0.001;10.0;1.0;4;2;1.0;20.0;1.0;6200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1222.131645;3.394;3.395;Commodities;Commodities - Energy;0.130857;0.324143;1.0295;359.97986597938143
NQ_Z;USD;USD;E-mini Nasdaq 100 December;2;0.01;50;0.25;5.0;1.0;4;2;1.0;20.0;1.0;24000.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;3897.862649;25210.75;25211.25;Indexes;Undefined;273.910714;624.678571;1876.375;0.15460806778719818
PL_F;USD;USD;Platinum January;1;0.1;6;0.1;5.0;1.0;4;2;1.0;20.0;1.0;7200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2446.048064;1648.9;1649.5;Commodities;Commodities - Precious;56.314286;101.771429;155.335714;1.4829027365868446
RB_X;USD;USD;RBOB Gasoline November;4;0.0001;4;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;16900.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1831.37237;1.8929;1.8933;Commodities;Undefined;0.043136;0.087321;0.197779;967.2911688586067
RTY_Z;USD;USD;E-Mini Rusell 2000 Index December;1;0.1;2;0.1;5.0;1.0;4;2;1.0;20.0;1.0;7500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;1813.340726;2503.3;2503.5;Indexes;Undefined;39.478571;92.5;222.107143;0.7243222392650289
SI_Z;USD;USD;Silver December;3;0.001;10;0.005;25.0;1.0;4;2;1.0;20.0;1.0;23500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;5818.610431;48.265;48.275;Commodities;Commodities - Precious;1.303929;2.16;4.349643;120.53051125841533
YM_Z;USD;USD;E-Mini DJIA December;0;1.0;2;1.0;5.0;1.0;4;2;1.0;20.0;1.0;13800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;1721.339155;46982.0;46984.0;Indexes;Undefined;431.642857;986.785714;2688.785714;0.036636709411714624
ZC_Z;USD;USD;Corn December;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;1300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;286.641321;421.0;421.25;Commodities;Undefined;5.696429;15.910714;37.125;0.6804541744807122
ZL_Z;USD;USD;Soybean Oil December;2;0.01;1;0.01;6.0;1.0;4;2;1.0;20.0;1.0;3200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;651.548257;50.85;50.86;Commodities;Undefined;0.963571;2.380714;4.951429;12.810622434132915
ZM_Z;USD;USD;Soybean Meal December;1;0.1;1;0.1;10.0;1.0;4;2;1.0;20.0;1.0;2000.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;368.990775;276.4;276.5;Commodities;Commodities - Agricultural;3.842857;9.807143;29.435714;1.3345055153707053
ZN_Z;USD;USD;10Y US Treasury Note December;6;1e-06;15625;0.015625;15.625;1.0;4;2;1.0;20.0;1.0;2700.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;404.398281;112.359375;112.375;Financial;Undefined;0.392857;0.965402;2.815848;3.5986498865406005
ZS_X;USD;USD;Soybeans November;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;2800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;635.183789;1020.25;1020.5;Commodities;Commodities - Agricultural;13.196429;34.25;73.196429;0.6224240950514455
