Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;0.532932;10.65;10.66;Industrials;Airlines;0.049993621013133205
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;2.792675;28.17;28.21;Healthcare;Medical Care Facilities;0.0989959234314073
ADBE;USD;USD;Adobe Inc;2;0.01;35;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;7.482498;377.6;377.95;Technology;Software - Infrastructure;0.01979758698240508
ADI;USD;USD;Analog Devices Inc;2;0.01;18;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;10.635056;203.53;203.71;Technology;Semiconductors;0.052206843061214474
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;154;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;6.253124;288.78;290.32;Industrials;Staffing & Employment Services;0.021538729677597134
ADSK;USD;USD;Autodesk Inc;2;0.01;44;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;6.730448;246.29;246.73;Technology;Software - Application;0.02727859603615288
AKAM;USD;USD;Akamai Technologies Inc;2;0.01;7;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;6.898164;78.62;78.69;Technology;Software - Infrastructure;0.08766252382767824
ALGN;USD;USD;Align Technology Inc;2;0.01;21;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;6.581399;160.25;160.46;Healthcare;Medical Devices;0.04101582325813287
ALNY;USD;USD;Alnylam Pharmaceuticals Inc;2;0.01;20;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;8.566308;241.44;241.64;Healthcare;Biotechnology;0.035450703525906305
AMAT;USD;USD;Applied Materials Inc;2;0.01;14;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;7.443072;149.84;149.98;Technology;Semiconductor Equipment & Materials;0.049627096946259504
AMD;USD;USD;Advanced Micro Devices Inc;2;0.01;2;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;3.748932;98.0;98.02;Technology;Semiconductors;0.03824660273413589
AMED;USD;USD;Amedisys Inc;2;0.01;20;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;0.850751;92.6;92.8;Healthcare;Medical Care Facilities;0.009167575431034483
AMGN;USD;USD;Amgen Inc;2;0.01;21;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;8.008586;312.37;312.58;Healthcare;Drugs Manufacturers - General;0.025620916245441168
AMKR;USD;USD;Amkor Technology Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;0.826854;18.97;18.98;Technology;Semiconductors;0.04356448893572181
AMZN;USD;USD;Amazon.com Inc;2;0.01;3;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;5.632806;193.7;193.73;Consumer Cyclical;Internet Retail;0.02907554844371032
ANSS;USD;USD;ANSYS Inc;2;0.01;138;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;6.334851;316.24;317.62;Technology;Software - Application;0.01994474844153391
APA;USD;USD;APA Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;0.969604;19.0;19.01;Energy;Oil & Gas E&P;0.05100494476591268
APLS;USD;USD;Apellis Pharmaceuticals Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;0.938404;24.36;24.37;Healthcare;Biotechnology;0.03850652441526467
ARCC;USD;USD;Ares Capital Corp;2;0.01;2;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;0.470323;21.41;21.43;Financial;Assets Management;0.021946943537097526
ARWR;USD;USD;Arrowhead Pharmaceuticals Inc;2;0.01;2;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;0.985791;15.0;15.02;Healthcare;Biotechnology;0.06563189081225033
AVGO;USD;USD;Broadcom Inc;2;0.01;3;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;12.560125;191.24;191.27;Technology;Semiconductors;0.06566698907303811
AXON;USD;USD;Axon Enterprise Inc;2;0.01;101;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;56.736391;534.51;535.52;Industrials;Aerospace & Defence;0.10594635307738273
AZTA;USD;USD;Azenta Inc;2;0.01;3;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;2.208949;36.54;36.57;Technology;Semiconductor Equipment & Materials;0.06040330872299699
BIIB;USD;USD;Biogen Inc;2;0.01;26;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;4.88143;139.72;139.98;Healthcare;Drugs Manufacturers - General;0.03487233890555794
BKNG;USD;USD;Booking Holdings Inc;2;0.01;1755;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;141.220152;4273.53;4291.08;Consumer Cyclical;Travel Services;0.03291016527307811
BL;USD;USD;Blackline Inc;2;0.01;44;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;3.239334;47.23;47.67;Technology;Software - Application;0.06795330396475771
