Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AUS200;AUD;AUD;Australian Stock Index;1;0.1;8;0.1;0.64334;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;AUD;1970.01.01 00:00;0.0;-12.31;-1030792151;1;5;0.0;784.64565;8441.3;8442.1;Undefined;Undefined;0.09294436810746141
FCHI40;EUR;EUR;France 40;1;0.1;70;0.1;1.13468;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-7.95;-1202590843;1;5;0.0;1443.700716;7748.2;7755.2;Undefined;Undefined;0.18615905663296886
GDAXI;EUR;EUR;Germany 40;1;0.1;7;0.1;1.13468;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-25.98;171798692;1;5;0.0;4357.115632;24041.4;24042.1;Undefined;Undefined;0.18122857953340182
NDX;USD;USD;US Tech 100;1;0.1;8;0.1;1.0;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-36.18;1030792151;1;5;0.0;4471.336346;21328.4;21329.2;Indexes;Undefined;0.20963450790465651
SPA35;EUR;EUR;Spanish IBEX35 Index;1;0.1;52;0.1;1.13468;10.0;4;2;0.1;100.0;0.1;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-15.5;1030792151;1;5;0.0;1853.598528;14119.3;14124.5;Undefined;Undefined;0.13123285978264718
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;3;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;0.536476;11.41;11.42;Industrials;Airlines;0.0469768826619965
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;2;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;1.373573;22.64;22.66;Healthcare;Medical Care Facilities;0.06061663724624889
ADBE;USD;USD;Adobe Inc;2;0.01;37;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;8.041229;415.37;415.74;Technology;Software - Infrastructure;0.019341966132679078
ADI;USD;USD;Analog Devices Inc;2;0.01;38;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;8.387719;213.77;214.15;Technology;Semiconductors;0.039167494746672894
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;40;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;4.07361;325.32;325.72;Industrials;Staffing & Employment Services;0.012506477956527078
