Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AUS200;AUD;AUD;Australian Stock Index;1;0.1;84;0.1;0.65807;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;AUD;1970.01.01 00:00;0.0;-12.22;1717986918;1;5;0.0;446.176303;8549.2;8557.6;Undefined;Undefined;0.05213801801907077
FCHI40;EUR;EUR;France 40;1;0.1;70;0.1;1.17858;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-7.53;-515396076;1;5;0.0;1023.211469;7664.7;7671.7;Undefined;Undefined;0.1333748020647314
GDAXI;EUR;EUR;Germany 40;1;0.1;8;0.1;1.17859;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-24.78;858993459;1;5;0.0;4041.906113;23963.1;23963.9;Undefined;Undefined;0.16866645717099468
NDX;USD;USD;US Tech 100;1;0.1;12;0.1;1.0;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-38.51;1202590843;1;5;0.0;3116.807783;22677.7;22678.9;Indexes;Undefined;0.1374320528332503
SPA35;EUR;EUR;Spanish IBEX35 Index;1;0.1;52;0.1;1.17859;10.0;4;2;0.1;100.0;0.1;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-14.69;1546188226;1;5;0.0;2677.70162;13979.7;13984.9;Undefined;Undefined;0.1914709164884983
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;3;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;0.555586;11.23;11.24;Industrials;Airlines;0.04942935943060498
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;1.01719;22.69;22.7;Healthcare;Medical Care Facilities;0.04481013215859031
ADBE;USD;USD;Adobe Inc;2;0.01;143;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;12.616129;385.88;387.31;Technology;Software - Infrastructure;0.03257372389042369
ADI;USD;USD;Analog Devices Inc;2;0.01;15;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;5.894584;238.0;238.15;Technology;Semiconductors;0.02475155994121352
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;40;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;6.605479;308.28;308.68;Industrials;Staffing & Employment Services;0.02139911558895944
ADSK;USD;USD;Autodesk Inc;2;0.01;16;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;5.050898;309.5;309.66;Technology;Software - Application;0.016311108958212233
AKAM;USD;USD;Akamai Technologies Inc;2;0.01;7;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;1.608961;79.79;79.86;Technology;Software - Infrastructure;0.02014727022289006
ALGN;USD;USD;Align Technology Inc;2;0.01;25;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;5.718424;189.41;189.66;Healthcare;Medical Devices;0.03015092270378572
ALNY;USD;USD;Alnylam Pharmaceuticals Inc;2;0.01;247;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;8.126701;325.34;327.81;Healthcare;Biotechnology;0.024790888014398587
AMAT;USD;USD;Applied Materials Inc;2;0.01;5;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;5.718973;183.16;183.21;Technology;Semiconductor Equipment & Materials;0.031215397631133672
AMD;USD;USD;Advanced Micro Devices Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;7.038079;142.05;142.09;Technology;Semiconductors;0.04953254275459216
AMED;USD;USD;Amedisys Inc;2;0.01;23;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;1.080261;98.2;98.43;Healthcare;Medical Care Facilities;0.010974916184090215
AMGN;USD;USD;Amgen Inc;2;0.01;21;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;7.609752;279.23;279.44;Healthcare;Drugs Manufacturers - General;0.027232150014314345
AMKR;USD;USD;Amkor Technology Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;0.710848;21.01;21.02;Technology;Semiconductors;0.03381769743101808
AMZN;USD;USD;Amazon.com Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;5.209093;219.73;219.77;Consumer Cyclical;Internet Retail;0.023702475315102153
ANSS;USD;USD;ANSYS Inc;2;0.01;146;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;4.432799;350.25;351.71;Technology;Software - Application;0.012603562594182709
APA;USD;USD;APA Corp;2;0.01;2;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;0.963428;18.29;18.31;Energy;Oil & Gas E&P;0.05261758601856909
APLS;USD;USD;Apellis Pharmaceuticals Inc;2;0.01;20;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;1.047131;17.16;17.36;Healthcare;Biotechnology;0.06031860599078341
ARCC;USD;USD;Ares Capital Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;0.343351;21.96;21.97;Financial;Assets Management;0.01562817478379609
ARWR;USD;USD;Arrowhead Pharmaceuticals Inc;2;0.01;19;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;0.553688;15.81;16.0;Healthcare;Biotechnology;0.0346055
AVGO;USD;USD;Broadcom Inc;2;0.01;14;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;9.75227;275.71;275.85;Technology;Semiconductors;0.035353525466739165
AXON;USD;USD;Axon Enterprise Inc;2;0.01;165;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;20.523977;827.28;828.93;Industrials;Aerospace & Defence;0.024759602137695583
AZTA;USD;USD;Azenta Inc;2;0.01;30;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;1.313829;30.58;30.88;Technology;Semiconductor Equipment & Materials;0.04254627590673575
BIIB;USD;USD;Biogen Inc;2;0.01;26;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;2.827445;125.42;125.68;Healthcare;Drugs Manufacturers - General;0.022497175366008912
BKNG;USD;USD;Booking Holdings Inc;2;0.01;2400;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;129.635298;5776.0;5800.0;Consumer Cyclical;Travel Services;0.022350913448275864
BL;USD;USD;Blackline Inc;2;0.01;2;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;1.550526;56.62;56.64;Technology;Software - Application;0.02737510593220339
BLDR;USD;USD;Builders FirstSource Inc;2;0.01;5;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;5.506771;116.77;116.82;Industrials;Building Products & Equipment;0.0471389402499572
BLK;USD;USD;BlackRock Inc;2;0.01;220;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;16.062307;1047.92;1050.12;Financial;Assets Management;0.01529568715956272
BMRN;USD;USD;BioMarin Pharmaceutical Inc;2;0.01;12;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;5;5;0.0;1.121366;54.88;55.0;Healthcare;Biotechnology;0.02038847272727273
