Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;0.000010;24;0.000010;1.342450;100000.000000;0;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;0.000000;0;1;3;0.000000;476.028390;0.855030;0.855280;Currency;Undefined
EURUSD;EUR;USD;Euro vs US Dollar;5;0.000010;5;0.000010;1.000000;100000.000000;0;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;0.000000;0;1;3;0.000000;958.386067;1.148110;1.148160;Currency;Undefined
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;0.000010;18;0.000010;1.000000;100000.000000;0;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;GBP;1970.01.01 00:00;0.000000;0.000000;0;1;3;0.000000;974.586888;1.342480;1.342670;Currency;Undefined
6A_U;USD;USD;Australian Dollar September;5;0.000010;5;0.000050;5.000000;1.000000;4;2;1.000000;20.000000;1.000000;0.000000;0.000000;0.000000;0.000000;USD;1970.01.01 00:00;0.000000;-2.880000;-1030792151;0;5;0.000000;598.860547;0.648650;0.648700;Currency;Undefined
6B_U;USD;USD;British Pound September;4;0.000100;2;0.000100;6.250000;1.000000;4;2;1.000000;20.000000;1.000000;0.000000;0.000000;0.000000;0.000000;USD;1970.01.01 00:00;0.000000;-2.880000;-1030792151;0;5;0.000000;618.841417;1.343100;1.343300;Currency;Undefined
6C_U;USD;USD;Canadian Dollar September;5;0.000010;5;0.000050;5.000000;1.000000;4;2;1.000000;20.000000;1.000000;0.000000;0.000000;0.000000;0.000000;USD;1970.01.01 00:00;0.000000;-2.880000;-1030792151;0;5;0.000000;444.689586;0.734450;0.734500;Currency;Undefined
6E_U;USD;USD;Euro FX September;5;0.000010;5;0.000050;6.250000;1.000000;4;2;1.000000;20.000000;1.000000;0.000000;0.000000;0.000000;0.000000;USD;1970.01.01 00:00;0.000000;-2.880000;-1030792151;0;5;0.000000;1193.892441;1.154950;1.155000;Currency;Undefined
6J_U;USD;USD;Japanese Yen September;7;0.000000;5;0.000000;6.250000;1.000000;4;2;1.000000;20.000000;1.000000;0.000000;0.000000;0.000000;0.000000;USD;1970.01.01 00:00;0.000000;-2.880000;-1030792151;0;5;0.000000;892.524490;0.006953;0.006953;Currency;Undefined
6N_U;USD;USD;New Zeland Dollar September;5;0.000010;5;0.000050;5.000000;1.000000;4;2;1.000000;20.000000;1.000000;0.000000;0.000000;0.000000;0.000000;USD;1970.01.01 00:00;0.000000;-2.880000;-1030792151;0;5;0.000000;659.656333;0.603250;0.603300;Currency;Undefined
6S_U;USD;USD;Swiss Franc September;5;0.000010;45;0.000050;6.250000;1.000000;4;2;1.000000;20.000000;1.000000;0.000000;0.000000;0.000000;0.000000;USD;1970.01.01 00:00;0.000000;-2.880000;-1030792151;0;5;0.000000;1404.082475;1.238400;1.238850;Currency;Undefined
