Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
BZ_Q;USD;USD;Brent Crude Oil August;2;0.01;3;0.01;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2074.118309;74.8;74.82;Commodities;Commodities - Energy;27.72144224806202
CL_N;USD;USD;Light Sweet Crude July;2;0.01;2;0.01;10.0;1.0;3;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2130.976136;73.64;73.66;Commodities;Commodities - Energy;28.929895954385017
CL_Q;USD;USD;Light Sweet Crude August;2;0.01;1;0.01;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2062.730069;71.83;71.85;Commodities;Commodities - Energy;28.708838816979824
ES_M;USD;USD;E-Mini S&P 500 June;2;0.01;50;0.25;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3391.164672;5981.5;5982.0;Indexes;Utilities - Regulated Electric;0.5668947963891675
ES_U;USD;USD;E-Mini S&P 500 September;2;0.01;50;0.25;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3419.68534;6033.75;6034.25;Indexes;Utilities - Regulated Electric;0.5667125723992211
GC_Q;USD;USD;Gold August;1;0.1;2;0.1;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;6661.076532;3452.3;3452.6;Commodities;Undefined;1.9292928610322655
HE_N;USD;USD;Lean Hogs July;3;0.001;50;0.025;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;660.873527;109.3;109.35;Utilities;Utilities - Diversified;6.043653653406493
HG_N;USD;USD;Copper July;4;0.0001;10;0.0005;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3093.740355;4.758;4.759;Commodities;Commodities - Precious;650.0820245849968
HO_N;USD;USD;Heating Oil July;4;0.0001;15;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2362.750029;2.3869;2.3881;Commodities;Undefined;989.3848787739206
KE_N;USD;USD;Hard Red Wheat July;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;624.327911;540.25;540.5;Commodities;Commodities - Agricultural;1.155093267345051
LE_Q;USD;USD;Live Cattle August;3;0.001;25;0.025;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;1125.412192;212.25;212.275;Commodities;Commodities - Agricultural;5.301670908020257
MBT_M;USD;USD;Bitcoin Micro June;0;1.0;15;5.0;0.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;382.99574;105570.0;105585.0;Crypto Currency;Undefined;0.003627368849741914
