Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;7;1e-05;1.33921;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-6.7;2.2;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;453.214737;0.86923;0.8693;Currency;Undefined;0.0033;0.008597;0.018601;521.3559611181411
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;2;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-10.7;4.4;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;842.590176;1.16416;1.16418;Currency;Undefined;0.007416;0.019136;0.041244;723.7627995670773
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;7;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-5.5;-2.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;831.686228;1.33921;1.33927;Currency;Undefined;0.007456;0.020691;0.049542;620.999669969461
6A_U;USD;USD;Australian Dollar September;5;1e-05;5;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;436.096147;0.65225;0.6523;Currency;Undefined;0.004257;0.011447;0.029499;668.5515054422812
6A_Z;USD;USD;Australian Dollar December;5;1e-05;5;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;436.216461;0.6532;0.65325;Currency;Undefined;0.004254;0.01145;0.029532;667.7634305396097
6B_U;USD;USD;British Pound September;4;0.0001;1;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2130.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;520.843129;1.3394;1.3395;Currency;Undefined;0.007279;0.020621;0.04945;388.83398954833893
6B_Z;USD;USD;British Pound December;4;0.0001;1;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;520.882721;1.3399;1.34;Currency;Undefined;0.007271;0.020621;0.04945;388.7184485074626
6C_U;USD;USD;Canadian Dollar September;5;1e-05;10;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1440.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;305.948111;0.72585;0.72595;Currency;Undefined;0.002779;0.007687;0.019664;421.4451560024795
6C_Z;USD;USD;Canadian Dollar December;5;1e-05;5;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;307.82365;0.7289;0.72895;Currency;Undefined;0.002796;0.007729;0.019743;422.2836271349201
6E_U;USD;USD;Euro FX September;5;1e-05;5;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;2970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1061.370781;1.16515;1.1652;Currency;Undefined;0.0074;0.019132;0.041199;910.8915044627532
6E_Z;USD;USD;Euro FX December;5;1e-05;5;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;4200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1067.34373;1.17155;1.1716;Currency;Undefined;0.007432;0.019214;0.041421;911.0137674974395
6J_U;USD;USD;Japanese Yen September;7;0.0;5;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3560.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;553.154653;0.006751;0.006751;Currency;Undefined;4.9e-05;0.000131;0.000344;81936.69871130203
6J_Z;JPY;USD;Japanese Yen December;7;0.0;5;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3900.0;0.0;0.0;JPY;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;549.46568;0.006815;0.006816;Currency;Undefined;4.9e-05;0.000131;0.000346;80614.09624413146
6N_U;USD;USD;New Zeland Dollar September;5;1e-05;5;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2370.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;475.169941;0.58675;0.5868;Currency;Undefined;0.004486;0.011544;0.029129;809.7647256305385
6N_Z;USD;USD;New Zeland Dollar December;5;1e-05;10;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;478.180114;0.58865;0.58875;Currency;Undefined;0.004496;0.011568;0.029221;812.1955227176221
6S_U;USD;USD;Swiss Franc September;5;1e-05;10;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5060.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;988.035585;1.2447;1.2448;Currency;Undefined;0.007721;0.020359;0.044116;793.7303864074551
6S_Z;USD;USD;Swixx Franc December;5;1e-05;15;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;988.491736;1.25815;1.2583;Currency;Undefined;0.007732;0.018143;0.038893;785.5771564809663
BZ_X;USD;USD;Brent Crude Oil November;2;0.01;1;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1230.603931;69.17;69.18;Commodities;Commodities - Energy;1.167857;4.833571;8.029286;17.788434966753396
CL_V;USD;USD;Light Sweet Crude October;2;0.01;1;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1258.353837;65.65;65.66;Commodities;Commodities - Energy;1.222857;4.835714;7.856429;19.164694441060007
