Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AUS200;AUD;AUD;Australian Stock Index;1;0.1;84;0.1;0.63821;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;AUD;1970.01.01 00:00;0.0;-12.42;687194767;1;5;0.0;1972.801127;8113.2;8121.6;Undefined;Undefined;0.24290794018420014
FCHI40;EUR;EUR;France 40;1;0.1;6;0.1;1.12916;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-8.2;-1717986918;1;5;0.0;4004.934519;7633.3;7633.9;Undefined;Undefined;0.5246249648279385
GDAXI;EUR;EUR;Germany 40;1;0.1;7;0.1;1.12916;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-25.55;-2061584302;1;5;0.0;12038.358246;22606.1;22606.8;Undefined;Undefined;0.5325104944529965
NDX;USD;USD;US Tech 100;1;0.1;7;0.1;1.0;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-34.01;2061584302;1;5;0.0;12261.551333;19672.4;19673.1;Indexes;Undefined;0.6232648303012743
SPA35;EUR;EUR;Spanish IBEX35 Index;1;0.1;52;0.1;1.12916;10.0;4;2;0.1;100.0;0.1;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-15.2;-1546188227;1;5;0.0;5738.488481;13285.3;13290.5;Undefined;Undefined;0.4317737091155337
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;3;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.178209;10.02;10.03;Industrials;Airlines;0.11746849451645067
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;11;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.610996;22.76;22.87;Healthcare;Medical Care Facilities;0.07044145168342807
ADBE;USD;USD;Adobe Inc;2;0.01;12;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;17.166578;374.48;374.6;Technology;Software - Infrastructure;0.04582642285104111
ADI;USD;USD;Analog Devices Inc;2;0.01;26;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;19.206797;193.4;193.66;Technology;Semiconductors;0.09917792522978416
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;100;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;12.472692;297.94;298.94;Industrials;Staffing & Employment Services;0.041723061483909814
ADSK;USD;USD;Autodesk Inc;2;0.01;24;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;13.837048;273.32;273.56;Technology;Software - Application;0.05058140078958912
AKAM;USD;USD;Akamai Technologies Inc;2;0.01;6;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;5.215233;81.16;81.22;Technology;Software - Infrastructure;0.06421119182467372
ALGN;USD;USD;Align Technology Inc;2;0.01;30;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;12.859607;176.78;177.08;Healthcare;Medical Devices;0.07262032414727806
ALNY;USD;USD;Alnylam Pharmaceuticals Inc;2;0.01;241;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;17.674207;252.93;255.34;Healthcare;Biotechnology;0.0692183245868254
AMAT;USD;USD;Applied Materials Inc;2;0.01;12;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;13.036272;148.73;148.85;Technology;Semiconductor Equipment & Materials;0.08757992610010078
AMD;USD;USD;Advanced Micro Devices Inc;2;0.01;3;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;11.469766;96.52;96.55;Technology;Semiconductors;0.11879612635939928
AMED;USD;USD;Amedisys Inc;2;0.01;7;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;0.912924;95.14;95.21;Healthcare;Medical Care Facilities;0.009588530616531877
AMGN;USD;USD;Amgen Inc;2;0.01;26;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;11.548847;283.5;283.76;Healthcare;Drugs Manufacturers - General;0.04069934804059769
AMKR;USD;USD;Amkor Technology Inc;2;0.01;5;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;2.035001;17.43;17.48;Technology;Semiconductors;0.11641882151029748
AMZN;USD;USD;Amazon.com Inc;2;0.01;5;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;13.61372;189.9;189.95;Consumer Cyclical;Internet Retail;0.07167001842590157
ANSS;USD;USD;ANSYS Inc;2;0.01;187;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;16.365506;318.37;320.24;Technology;Software - Application;0.051103878341244066
