Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;0.000010;21;0.000010;1.371920;100000.000000;0;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;-8.500000;858993459;1;3;0.000000;465.783799;0.854160;0.854370;Currency;Undefined
EURUSD;EUR;USD;Euro vs US Dollar;5;0.000010;6;0.000010;1.000000;100000.000000;0;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;-10.600000;858993459;1;3;0.000000;827.000565;1.171930;1.171990;Currency;Undefined
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;0.000010;13;0.000010;1.000000;100000.000000;0;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;GBP;1970.01.01 00:00;0.000000;-3.200000;-1717986918;1;3;0.000000;995.015922;1.371920;1.372050;Currency;Undefined
AAL;USD;USD;American Airlines Group Inc;2;0.010000;1;0.010000;0.010000;1.000000;3;2;1.000000;1000.000000;1.000000;0.000000;0.000000;0.000000;0.000000;USD;1970.01.01 00:00;0.000000;-7.000000;-858993459;0;5;0.000000;0.555477;11.290000;11.300000;Industrials;Airlines
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.010000;7;0.010000;0.010000;1.000000;4;2;1.000000;1000.000000;1.000000;0.000000;0.000000;0.000000;0.000000;USD;1970.01.01 00:00;0.000000;-7.000000;-858993459;0;5;0.000000;0.981536;21.850000;21.920000;Healthcare;Medical Care Facilities
ADBE;USD;USD;Adobe Inc;2;0.010000;33;0.010000;0.010000;1.000000;4;2;1.000000;1000.000000;1.000000;0.000000;0.000000;0.000000;0.000000;USD;1970.01.01 00:00;0.000000;-7.000000;-858993459;0;5;0.000000;12.621498;385.790000;386.120000;Technology;Software - Infrastructure
ADI;USD;USD;Analog Devices Inc;2;0.010000;16;0.010000;0.010000;1.000000;4;2;1.000000;1000.000000;1.000000;0.000000;0.000000;0.000000;0.000000;USD;1970.01.01 00:00;0.000000;-7.000000;-858993459;0;5;0.000000;5.849323;236.900000;237.060000;Technology;Semiconductors
ADP;USD;USD;Automatic Data Processing Inc;2;0.010000;30;0.010000;0.010000;1.000000;4;2;1.000000;1000.000000;1.000000;0.000000;0.000000;0.000000;0.000000;USD;1970.01.01 00:00;0.000000;-7.000000;-858993459;0;5;0.000000;6.495279;303.450000;303.750000;Industrials;Staffing & Employment Services
ADSK;USD;USD;Autodesk Inc;2;0.010000;27;0.010000;0.010000;1.000000;4;2;1.000000;1000.000000;1.000000;0.000000;0.000000;0.000000;0.000000;USD;1970.01.01 00:00;0.000000;-7.000000;-858993459;0;5;0.000000;5.076303;304.950000;305.220000;Technology;Software - Application
AKAM;USD;USD;Akamai Technologies Inc;2;0.010000;7;0.010000;0.010000;1.000000;4;2;1.000000;1000.000000;1.000000;0.000000;0.000000;0.000000;0.000000;USD;1970.01.01 00:00;0.000000;-7.000000;-858993459;0;5;0.000000;1.612085;79.550000;79.620000;Technology;Software - Infrastructure
