Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AUS200;AUD;AUD;Australian Stock Index;1;0.1;84;0.1;0.63659;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;AUD;1970.01.01 00:00;0.0;-12.33;-1889785610;1;5;0.0;1920.631174;7960.9;7969.3;Undefined;Undefined;0.24100374863538832
FCHI40;EUR;EUR;France 40;1;0.1;70;0.1;1.13591;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-8.0;-515396076;1;5;0.0;3888.561476;7415.8;7422.8;Undefined;Undefined;0.523867203211726
GDAXI;EUR;EUR;Germany 40;1;0.1;7;0.1;1.13586;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-24.48;1717986918;1;5;0.0;11305.11557;21463.3;21464.0;Undefined;Undefined;0.5267012472046216
NDX;USD;USD;US Tech 100;1;0.1;20;0.1;1.0;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-31.08;-1202590843;1;5;0.0;11465.787198;18562.7;18563.5;Indexes;Undefined;0.6176522314218763
SPA35;EUR;EUR;Spanish IBEX35 Index;1;0.1;52;0.1;1.13587;10.0;4;2;0.1;100.0;0.1;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-15.09;858993459;1;5;0.0;5650.588398;13027.9;13033.1;Undefined;Undefined;0.43355674382917336
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.103832;9.3;9.31;Industrials;Airlines;0.11856412459720729
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.304747;20.61;20.62;Healthcare;Medical Care Facilities;0.06327580019398642
ADBE;USD;USD;Adobe Inc;2;0.01;37;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;15.834143;349.86;350.23;Technology;Software - Infrastructure;0.04521069868372212
ADI;USD;USD;Analog Devices Inc;2;0.01;25;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;17.301222;178.14;178.39;Technology;Semiconductors;0.09698538034643198
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;25;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;12.09385;292.64;292.89;Industrials;Staffing & Employment Services;0.04129144047253235
ADSK;USD;USD;Autodesk Inc;2;0.01;33;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;13.062469;261.23;261.56;Technology;Software - Application;0.04994062165468726
AKAM;USD;USD;Akamai Technologies Inc;2;0.01;11;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;4.47003;73.67;73.78;Technology;Software - Infrastructure;0.060585931146652214
ALGN;USD;USD;Align Technology Inc;2;0.01;77;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;12.424176;173.23;174.0;Healthcare;Medical Devices;0.07140331034482758
ALNY;USD;USD;Alnylam Pharmaceuticals Inc;2;0.01;169;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;16.752601;234.83;236.52;Healthcare;Biotechnology;0.07082953238626753
AMAT;USD;USD;Applied Materials Inc;2;0.01;17;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;11.79037;138.23;138.4;Technology;Semiconductor Equipment & Materials;0.08519053468208092
AMD;USD;USD;Advanced Micro Devices Inc;2;0.01;3;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;10.359906;86.25;86.28;Technology;Semiconductors;0.1200730876216968
AMED;USD;USD;Amedisys Inc;2;0.01;28;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;0.776479;92.25;92.53;Healthcare;Medical Care Facilities;0.008391645952664001
AMGN;USD;USD;Amgen Inc;2;0.01;40;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;11.102062;278.17;278.57;Healthcare;Drugs Manufacturers - General;0.03985376027569372
AMKR;USD;USD;Amkor Technology Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.8321;15.96;15.97;Technology;Semiconductors;0.114721352536005
AMZN;USD;USD;Amazon.com Inc;2;0.01;3;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;12.163113;173.35;173.38;Consumer Cyclical;Internet Retail;0.07015291844503403
ANSS;USD;USD;ANSYS Inc;2;0.01;17;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;14.97597;303.4;303.57;Technology;Software - Application;0.049332839213361006
APA;USD;USD;APA Corp;2;0.01;2;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.981404;15.85;15.87;Energy;Oil & Gas E&P;0.12485217391304348
APLS;USD;USD;Apellis Pharmaceuticals Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.151664;17.36;17.37;Healthcare;Biotechnology;0.06630189982728843
ARCC;USD;USD;Ares Capital Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.130341;20.39;20.4;Financial;Assets Management;0.05540887254901961
ARWR;USD;USD;Arrowhead Pharmaceuticals Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.497773;12.38;12.39;Healthcare;Biotechnology;0.12088563357546409
AVGO;USD;USD;Broadcom Inc;2;0.01;7;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;16.378349;169.59;169.66;Technology;Semiconductors;0.0965363020157963
AXON;USD;USD;Axon Enterprise Inc;2;0.01;332;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;35.130401;553.68;557.0;Industrials;Aerospace & Defence;0.06307073788150808
AZTA;USD;USD;Azenta Inc;2;0.01;20;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;2.172322;24.87;25.07;Technology;Semiconductor Equipment & Materials;0.0866502592740327
BIIB;USD;USD;Biogen Inc;2;0.01;23;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;5.924668;118.75;118.98;Healthcare;Drugs Manufacturers - General;0.049795495041183385
