Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
BZ_N;USD;USD;Brent Crude Oil July;2;0.01;2;0.01;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3175.730868;63.66;63.67;Commodities;Commodities - Energy;49.8779781372703
CL_M;USD;USD;Light Sweet Crude June;2;0.01;1;0.01;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3335.675469;60.95;60.96;Commodities;Commodities - Energy;54.71908577755905
ES_M;USD;USD;E-Mini S&P 500 June;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;14837.709613;5559.75;5560.0;Indexes;Utilities - Regulated Electric;2.6686528080935252
GC_M;USD;USD;Gold June;1;0.1;3;0.1;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;10666.145784;3319.8;3320.1;Commodities;Undefined;3.2125977482605945
HE_K;USD;USD;Lean Hogs May;3;0.001;100;0.025;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;796.943604;92.675;92.775;Utilities;Utilities - Diversified;8.590068488278092
HE_M;USD;USD;Lean Hogs June;3;0.001;25;0.025;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;1040.997951;100.325;100.375;Utilities;Utilities - Diversified;10.37108793026152
HG_N;USD;USD;Copper July;4;0.0001;15;0.0005;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;6916.995637;4.875;4.876;Commodities;Commodities - Precious;1418.5799091468416
HO_M;USD;USD;Heating Oil June;4;0.0001;6;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3288.15387;2.0696;2.0703;Commodities;Undefined;1588.2499492827126
KE_N;USD;USD;Hard Red Wheat July;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;566.033475;532.5;532.75;Commodities;Commodities - Agricultural;1.0624748474894414
LE_M;USD;USD;Live Cattle June;3;0.001;50;0.025;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;1857.23919;210.425;210.475;Commodities;Commodities - Agricultural;8.82403701152156
