Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;3;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;0.5133;11.79;11.8;Industrials;Airlines;0.0435
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;1.309601;22.01;22.02;Healthcare;Medical Care Facilities;0.05947325158946413
ADBE;USD;USD;Adobe Inc;2;0.01;33;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;9.87632;416.18;416.51;Technology;Software - Infrastructure;0.02371208374348755
ADI;USD;USD;Analog Devices Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;8.743099;227.82;227.86;Technology;Semiconductors;0.03837048626349513
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;22;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;3.293939;318.49;318.71;Industrials;Staffing & Employment Services;0.010335223243701171
ADSK;USD;USD;Autodesk Inc;2;0.01;15;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;4.429425;297.22;297.37;Technology;Software - Application;0.014895332414164172
AKAM;USD;USD;Akamai Technologies Inc;2;0.01;3;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;3.657331;78.14;78.17;Technology;Software - Infrastructure;0.04678688755276961
ALGN;USD;USD;Align Technology Inc;2;0.01;31;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;6.366921;180.76;181.07;Healthcare;Medical Devices;0.03516276025846358
ALNY;USD;USD;Alnylam Pharmaceuticals Inc;2;0.01;90;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;11.680943;304.21;305.11;Healthcare;Biotechnology;0.03828436629412343
AMAT;USD;USD;Applied Materials Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;7.252893;169.78;169.82;Technology;Semiconductor Equipment & Materials;0.04270929808032034
AMD;USD;USD;Advanced Micro Devices Inc;2;0.01;2;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;5.041548;121.81;121.83;Technology;Semiconductors;0.04138182713617335
AMED;USD;USD;Amedisys Inc;2;0.01;13;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;0.966855;94.24;94.37;Healthcare;Medical Care Facilities;0.01024536399279432
AMGN;USD;USD;Amgen Inc;2;0.01;32;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;8.338381;290.09;290.41;Healthcare;Drugs Manufacturers - General;0.028712444475052508
AMKR;USD;USD;Amkor Technology Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;0.916915;19.91;19.92;Technology;Semiconductors;0.04602986947791164
AMZN;USD;USD;Amazon.com Inc;2;0.01;8;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;7.643684;217.26;217.34;Consumer Cyclical;Internet Retail;0.035169246342136744
ANSS;USD;USD;ANSYS Inc;2;0.01;51;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;9.186525;341.91;342.42;Technology;Software - Application;0.02682823725249693
APA;USD;USD;APA Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;0.833978;18.68;18.69;Energy;Oil & Gas E&P;0.04462161583734617
APLS;USD;USD;Apellis Pharmaceuticals Inc;2;0.01;13;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;1.352039;19.38;19.51;Healthcare;Biotechnology;0.0692997949769349
ARCC;USD;USD;Ares Capital Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;0.34085;22.2;22.21;Financial;Assets Management;0.01534669067987393
ARWR;USD;USD;Arrowhead Pharmaceuticals Inc;2;0.01;9;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;1.062081;16.52;16.61;Healthcare;Biotechnology;0.06394226369656834
AVGO;USD;USD;Broadcom Inc;2;0.01;7;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;9.627683;244.31;244.38;Technology;Semiconductors;0.039396362222767815
AXON;USD;USD;Axon Enterprise Inc;2;0.01;230;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;21.69375;784.6;786.9;Industrials;Aerospace & Defence;0.027568623713305377
AZTA;USD;USD;Azenta Inc;2;0.01;24;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;1.452577;29.14;29.38;Technology;Semiconductor Equipment & Materials;0.049441014295439074
BIIB;USD;USD;Biogen Inc;2;0.01;20;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;4.71287;134.19;134.39;Healthcare;Drugs Manufacturers - General;0.03506860629511124
BKNG;USD;USD;Booking Holdings Inc;2;0.01;903;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;103.759307;5536.81;5545.84;Consumer Cyclical;Travel Services;0.01870939424866206
BL;USD;USD;Blackline Inc;2;0.01;20;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;1.431972;57.29;57.49;Technology;Software - Application;0.02490819272917029
BLDR;USD;USD;Builders FirstSource Inc;2;0.01;8;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;5.882351;113.03;113.11;Industrials;Building Products & Equipment;0.052005578640261695
BLK;USD;USD;BlackRock Inc;2;0.01;118;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;20.363948;988.31;989.49;Financial;Assets Management;0.020580246389554215
BMRN;USD;USD;BioMarin Pharmaceutical Inc;2;0.01;13;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;1.685671;56.81;56.94;Healthcare;Biotechnology;0.02960433789954338
BPMC;USD;USD;Blueprint Medicines Corp;2;0.01;2;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;13.314201;127.87;127.89;Healthcare;Biotechnology;0.10410666197513489
BRKR;USD;USD;Bruker Corp;2;0.01;9;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;2.036615;39.2;39.29;Healthcare;Medical Devices;0.051835454314074825
CACC;USD;USD;Credit Acceptance Corp;2;0.01;337;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;19.979514;504.32;507.69;Financial;Credit Services;0.03935376706257756
CAR;USD;USD;Avis Budget Group Inc;2;0.01;43;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.0;-858993459;0;5;0.0;6.319989;125.85;126.28;Industrials;Rental & Leasing Services;0.050047426354133666
