Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AUS200;AUD;AUD;Australian Stock Index;1;0.1;8;0.1;0.64958;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;AUD;1970.01.01 00:00;0.0;-12.32;-1717986918;1;5;0.0;774.417585;8274.2;8275.0;Undefined;Undefined;0.09358520664652568
FCHI40;EUR;EUR;France 40;1;0.1;6;0.1;1.12503;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-8.25;1889785610;1;5;0.0;1368.93847;7831.6;7832.2;Undefined;Undefined;0.17478339036286103
GDAXI;EUR;EUR;Germany 40;1;0.1;7;0.1;1.12503;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-26.07;2061584302;1;5;0.0;5068.547487;23514.6;23515.3;Undefined;Undefined;0.2155425398357665
NDX;USD;USD;US Tech 100;1;0.1;8;0.1;1.0;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-36.19;171798692;1;5;0.0;6113.461397;21200.3;21201.1;Indexes;Undefined;0.28835585875261194
SPA35;EUR;EUR;Spanish IBEX35 Index;1;0.1;52;0.1;1.12503;10.0;4;2;0.1;100.0;0.1;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-15.39;-515396076;1;5;0.0;2499.704516;13767.5;13772.7;Undefined;Undefined;0.18149705693146584
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;3;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;0.519563;12.32;12.33;Industrials;Airlines;0.04213811841038118
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;9;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.879967;26.94;27.03;Healthcare;Medical Care Facilities;0.06955112837587865
ADBE;USD;USD;Adobe Inc;2;0.01;33;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;8.028377;397.2;397.53;Technology;Software - Infrastructure;0.02019565064271879
ADI;USD;USD;Analog Devices Inc;2;0.01;20;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;9.000242;226.7;226.9;Technology;Semiconductors;0.039666117232260906
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;26;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;6.201785;308.29;308.55;Industrials;Staffing & Employment Services;0.02009977313239345
ADSK;USD;USD;Autodesk Inc;2;0.01;30;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;6.925476;297.41;297.71;Technology;Software - Application;0.023262490342951195
AKAM;USD;USD;Akamai Technologies Inc;2;0.01;3;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;4.004454;78.91;78.94;Technology;Software - Infrastructure;0.05072781859640233
ALGN;USD;USD;Align Technology Inc;2;0.01;19;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;7.002364;190.23;190.42;Healthcare;Medical Devices;0.036773259111437875
ALNY;USD;USD;Alnylam Pharmaceuticals Inc;2;0.01;146;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;14.158019;266.52;267.98;Healthcare;Biotechnology;0.05283237181879244
AMAT;USD;USD;Applied Materials Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;7.68848;173.05;173.09;Technology;Semiconductor Equipment & Materials;0.04441897278872263
AMD;USD;USD;Advanced Micro Devices Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;5.136349;112.49;112.53;Technology;Semiconductors;0.04564426375188838
AMED;USD;USD;Amedisys Inc;2;0.01;23;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;0.738273;94.5;94.73;Healthcare;Medical Care Facilities;0.0077934445265491386
AMGN;USD;USD;Amgen Inc;2;0.01;30;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;9.035374;270.42;270.72;Healthcare;Drugs Manufacturers - General;0.03337534722222221
AMKR;USD;USD;Amkor Technology Inc;2;0.01;3;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.016654;20.07;20.1;Technology;Semiconductors;0.05057980099502487
AMZN;USD;USD;Amazon.com Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;9.576325;211.41;211.45;Consumer Cyclical;Internet Retail;0.045288838969023415
ANSS;USD;USD;ANSYS Inc;2;0.01;120;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;8.328487;346.46;347.66;Technology;Software - Application;0.023955839038140712
APA;USD;USD;APA Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.018525;18.47;18.48;Energy;Oil & Gas E&P;0.05511498917748917
APLS;USD;USD;Apellis Pharmaceuticals Inc;2;0.01;18;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;0.8186;17.13;17.31;Healthcare;Biotechnology;0.047290583477758524
ARCC;USD;USD;Ares Capital Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;0.541711;21.78;21.79;Financial;Assets Management;0.024860532354290962
ARWR;USD;USD;Arrowhead Pharmaceuticals Inc;2;0.01;13;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.075759;15.15;15.28;Healthcare;Biotechnology;0.07040307591623036
AVGO;USD;USD;Broadcom Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;10.138183;232.13;232.17;Technology;Semiconductors;0.04366706723521557
AXON;USD;USD;Axon Enterprise Inc;2;0.01;332;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;44.443724;724.86;728.18;Industrials;Aerospace & Defence;0.06103398060919005
AZTA;USD;USD;Azenta Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.761624;27.88;27.89;Technology;Semiconductor Equipment & Materials;0.06316328433130154
