Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
BZ_V;USD;USD;Brent Crude Oil October;2;0.01;2;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1917.044642;72.7;72.72;Commodities;Commodities - Energy;26.362000027502752
CL_U;USD;USD;Light Sweet Crude September;2;0.01;1;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13460.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1994.060762;70.36;70.37;Commodities;Commodities - Energy;28.336802074747762
ES_U;USD;USD;E-Mini S&P 500 September;2;0.01;50;0.25;12.5;1.0;4;2;1.0;20.0;1.0;16540.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;2288.266478;6427.75;6428.0;Indexes;Utilities - Regulated Electric;0.3559842062850031
GC_V;USD;USD;Gold October;1;0.1;4;0.1;10.0;1.0;4;2;1.0;20.0;1.0;18600.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;4491.103989;3299.9;3300.1;Commodities;Undefined;1.3608993633526258
HE_Q;USD;USD;Lean Hogs August;3;0.001;50;0.025;10.0;1.0;4;2;1.0;20.0;1.0;4060.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 ;640.704297;106.925;106.975;Utilities;Utilities - Diversified;5.989289992989017
HG_U;USD;USD;Copper September;4;0.0001;35;0.0005;12.5;1.0;4;2;1.0;20.0;1.0;10540.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;4840.424749;4.531;4.5345;Commodities;Commodities - Precious;1067.4660379314146
HO_U;USD;USD;Heating Oil September;4;0.0001;9;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;21500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;3012.822428;2.4207;2.4215;Commodities;Undefined;1244.1967491224448
KE_U;USD;USD;Hard Red Wheat September;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;2950.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;555.548732;521.25;521.5;Commodities;Commodities - Agricultural;1.0652899942473633
LE_Q;USD;USD;Live Cattle August;3;0.001;50;0.025;10.0;1.0;3;2;1.0;20.0;1.0;3760.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 ;1379.280619;233.0;233.05;Commodities;Commodities - Agricultural;5.9183892683973385
LE_V;USD;USD;Live Cattle October;3;0.001;50;0.025;10.0;1.0;4;2;1.0;20.0;1.0;3800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 ;1382.195614;229.675;229.725;Commodities;Commodities - Agricultural;6.016740076178039
NG_U;USD;USD;Natural Gas September;3;0.001;1;0.001;10.0;1.0;4;2;1.0;20.0;1.0;6200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1456.142121;3.028;3.029;Commodities;Commodities - Energy;480.7336153846154
NQ_U;USD;USD;E-mini Nasdaq 100 September;2;0.01;175;0.25;5.0;1.0;4;2;1.0;20.0;1.0;30830.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;3700.064681;23642.75;23644.75;Indexes;Undefined;0.15648567572082597
PL_V;USD;USD;Platinum October;1;0.1;4;0.1;5.0;1.0;4;2;1.0;20.0;1.0;5360.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2587.049527;1318.2;1318.8;Commodities;Commodities - Precious;1.9616693410676374
RB_U;USD;USD;RBOB Gasoline September;4;0.0001;6;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;18000.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2052.850942;2.2081;2.2088;Commodities;Undefined;929.3964786309308
RTY_U;USD;USD;E-Mini Rusell 2000 Index September;1;0.1;2;0.1;5.0;1.0;4;2;1.0;20.0;1.0;8700.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;1936.918323;2232.7;2232.9;Indexes;Undefined;0.8674451713018944
SI_U;USD;USD;Silver September;3;0.001;5;0.005;25.0;1.0;4;2;1.0;20.0;1.0;23000.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;4530.754864;37.08;37.09;Commodities;Commodities - Precious;122.1556986788892
YM_U;USD;USD;E-Mini DJIA September;0;1.0;5;1.0;5.0;1.0;4;2;1.0;20.0;1.0;12060.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;1996.74979;44747.0;44749.0;Indexes;Undefined;0.04462110415875215
ZC_U;USD;USD;Corn September;2;0.01;50;0.25;12.5;1.0;4;2;1.0;20.0;1.0;1790.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;488.904503;391.5;392.0;Commodities;Commodities - Agricultural;1.2472053647959183
ZL_Z;USD;USD;Soybean Oil December;2;0.01;1;0.01;6.0;1.0;4;2;1.0;20.0;1.0;3200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;641.28432;56.1;56.11;Commodities;Undefined;11.429055783282838
ZM_Z;USD;USD;Soybean Meal December;1;0.1;1;0.1;10.0;1.0;4;2;1.0;20.0;1.0;2000.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;427.237656;274.2;274.3;Commodities;Commodities - Agricultural;1.5575561647830842
ZN_U;USD;USD;10Y US Treasury Note September;6;1e-06;15625;0.015625;15.625;1.0;4;2;1.0;20.0;1.0;2720.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;474.967678;111.046875;111.0625;Financial;Undefined;4.276580105796286
ZS_X;USD;USD;Soybeans November;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;2800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;823.143333;995.75;996.0;Commodities;Commodities - Agricultural;0.8264491295180723
FDAX_U;EUR;EUR;DAX Index September;0;1.0;4;1.0;25.0;1.0;4;2;1.0;20.0;1.0;28400.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:30-23:00 03:30-23:00 03:30-23:00 03:30-23:00 03:30-23:00 ;9509.541689;24346.0;24350.0;Indexes;Undefined;0.3905355929774127
FESX_U;EUR;EUR;Euro Stoxx 50 September;0;1.0;1;1.0;10.0;1.0;4;2;1.0;20.0;1.0;2700.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:30-23:00 03:30-23:00 03:30-23:00 03:30-23:00 03:30-23:00 ;863.272861;5417.0;5418.0;Indexes;Undefined;0.15933423052787007
FGBL_U;EUR;EUR;Bund September;2;0.01;1;0.01;10.0;1.0;4;2;1.0;20.0;1.0;2900.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:30-23:00 03:30-23:00 03:30-23:00 03:30-23:00 03:30-23:00 ;610.176329;129.49;129.5;Indexes;Undefined;4.711786324324325
