Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;0.625508;18.52;18.53;Industrials;Airlines;0.033756502968159734
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;6;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;1.986781;43.85;43.91;Healthcare;Medical Care Facilities;0.04524666363015259
ADBE;USD;USD;Adobe Inc;2;0.01;41;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;10.728736;435.88;436.29;Technology;Software - Infrastructure;0.024590836370304153
ADI;USD;USD;Analog Devices Inc;2;0.01;38;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;6.050681;222.99;223.37;Technology;Semiconductors;0.02708815418364149
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;47;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;5.207526;297.86;298.33;Industrials;Staffing & Employment Services;0.017455589447926793
ADSK;USD;USD;Autodesk Inc;2;0.01;32;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;6.8422;294.26;294.58;Technology;Software - Application;0.023226967207549732
AKAM;USD;USD;Akamai Technologies Inc;2;0.01;7;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;2.366134;94.23;94.3;Technology;Software - Infrastructure;0.025091558854718983
ALGN;USD;USD;Align Technology Inc;2;0.01;94;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;9.448173;228.53;229.47;Healthcare;Medical Devices;0.041173892012027716
ALNY;USD;USD;Alnylam Pharmaceuticals Inc;2;0.01;183;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;12.785709;256.39;258.22;Healthcare;Biotechnology;0.04951478971419719
AMAT;USD;USD;Applied Materials Inc;2;0.01;14;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;7.300109;194.13;194.27;Technology;Semiconductor Equipment & Materials;0.03757712976784887
AMD;USD;USD;Advanced Micro Devices Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;5.354281;122.76;122.8;Technology;Semiconductors;0.04360163680781759
AMED;USD;USD;Amedisys Inc;2;0.01;29;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;1.975274;92.11;92.4;Healthcare;Medical Care Facilities;0.02137742424242424
AMGN;USD;USD;Amgen Inc;2;0.01;19;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;5.512764;273.55;273.74;Healthcare;Drugs Manufacturers - General;0.020138686344706655
AMKR;USD;USD;Amkor Technology Inc;2;0.01;9;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;0.789132;27.52;27.61;Technology;Semiconductors;0.02858138355668236
AMZN;USD;USD;Amazon.com Inc;2;0.01;7;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;6.491179;231.26;231.33;Consumer Cyclical;Internet Retail;0.028060255911468462
ANSS;USD;USD;ANSYS Inc;2;0.01;103;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;6.168743;352.92;353.95;Technology;Software - Application;0.01742828930639921
APA;USD;USD;APA Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;0.650669;24.12;24.13;Energy;Oil & Gas E&P;0.026965147119767927
APLS;USD;USD;Apellis Pharmaceuticals Inc;2;0.01;16;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;2.187307;30.01;30.17;Healthcare;Biotechnology;0.07249940338084189
ARCC;USD;USD;Ares Capital Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;0.315246;23.37;23.38;Financial;Assets Management;0.013483575705731396
ARWR;USD;USD;Arrowhead Pharmaceuticals Inc;2;0.01;29;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;1.167077;19.65;19.94;Healthcare;Biotechnology;0.05852943831494482
AVGO;USD;USD;Broadcom Inc;2;0.01;15;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;10.831137;239.66;239.81;Technology;Semiconductors;0.04516549351569993
AXON;USD;USD;Axon Enterprise Inc;2;0.01;58;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;20.570356;601.56;602.14;Industrials;Aerospace & Defence;0.03416208190786196
AZPN;USD;USD;Aspen Technology Inc;2;0.01;207;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;2.681835;252.56;254.63;Technology;Software - Application;0.01053228213486235
AZTA;USD;USD;Azenta Inc;2;0.01;44;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;1.720193;53.07;53.51;Technology;Semiconductor Equipment & Materials;0.032147131377312656
BIIB;USD;USD;Biogen Inc;2;0.01;13;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;3.747088;141.19;141.32;Healthcare;Drugs Manufacturers - General;0.026514916501556754
BKNG;USD;USD;Booking Holdings Inc;2;0.01;2802;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;124.491426;4683.0;4711.02;Consumer Cyclical;Travel Services;0.026425577900327315
BL;USD;USD;Blackline Inc;2;0.01;25;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;1.917971;60.75;61.0;Technology;Software - Application;0.03144214754098361
BLDR;USD;USD;Builders FirstSource Inc;2;0.01;48;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;7.459682;166.52;167.0;Industrials;Building Products & Equipment;0.04466875449101796
BLK;USD;USD;BlackRock Inc;2;0.01;186;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;31.818662;1007.0;1008.86;Financial;Assets Management;0.0315392244711853
BMRN;USD;USD;BioMarin Pharmaceutical Inc;2;0.01;23;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;1.790783;62.07;62.3;Healthcare;Biotechnology;0.028744510433386838
BPMC;USD;USD;Blueprint Medicines Corp;2;0.01;38;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;8.991727;110.23;110.61;Healthcare;Biotechnology;0.08129217068981104
BRKR;USD;USD;Bruker Corp;2;0.01;19;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;2.452447;59.64;59.83;Healthcare;Medical Devices;0.0409902557245529
CACC;USD;USD;Credit Acceptance Corp;2;0.01;170;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;15.541469;493.98;495.68;Financial;Credit Services;0.031353835135571335
CAR;USD;USD;Avis Budget Group Inc;2;0.01;39;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;4.077587;90.83;91.22;Industrials;Rental & Leasing Services;0.04470058101293577
CASY;USD;USD;Casey's General Stores Inc;2;0.01;102;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;8.404718;397.27;398.29;Consumer Defensive;Grocery Stores;0.021102006075974792
CDNS;USD;USD;Cadence Design Systems Inc;2;0.01;32;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;7.817746;308.18;308.5;Technology;Software - Application;0.02534115397082658
CDW;USD;USD;CDW Corp/DE;2;0.01;24;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;4.677127;192.15;192.39;Technology;Information Technology Services;0.024310655439471907
CG;USD;USD;Carlyle Group Inc/The;2;0.01;14;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;2.064375;55.97;56.11;Financial;Assets Management;0.036791570130101585
CGNX;USD;USD;Cognex Corp;2;0.01;30;0.01;0.01;1.0;4;2;1.0;1000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;0;5;0.0;1.042691;41.0;41.3;Technology;Scientific & Technical Instruments;0.02524675544794189
