Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1
HO_V;USD;USD;Heating Oil October;4;0.000100;4;0.000100;4.200000;1.000000;4;2;1.000000;20.000000;1.000000;21400.000000;0.000000;0.000000;USD;1970.01.01 00:00;1970.01.01 00:00;-2.880000;-0.220000;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2630.786943;2.293300;2.293700;Commodities;Undefined;0.057600;0.169507;0.263650
HO_X;USD;USD;Heating Oil November;4;0.000100;4;0.000100;4.200000;1.000000;4;2;1.000000;20.000000;1.000000;21100.000000;0.000000;0.000000;USD;1970.01.01 00:00;1970.01.01 00:00;-2.880000;-0.220000;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2542.964026;2.287000;2.287400;Commodities;Undefined;0.055500;0.145243;0.243479
KE_Z;USD;USD;Hard Red Wheat December;2;0.010000;25;0.250000;12.500000;1.000000;4;2;1.000000;20.000000;1.000000;2500.000000;0.000000;0.000000;USD;1970.01.01 00:00;1970.01.01 00:00;-2.880000;-0.220000;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;433.842995;501.750000;502.000000;Commodities;Commodities - Agricultural;9.375000;23.767857;61.000000
LE_V;USD;USD;Live Cattle October;3;0.001000;50;0.025000;10.000000;1.000000;4;2;1.000000;20.000000;1.000000;3800.000000;0.000000;0.000000;USD;1970.01.01 00:00;1970.01.01 00:00;-2.880000;-0.220000;0;5;16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 ;1544.794020;237.250000;237.300000;Commodities;Commodities - Agricultural;3.467857;7.266071;12.869643
NG_V;USD;USD;Natural Gas October;3;0.001000;1;0.001000;10.000000;1.000000;3;2;1.000000;20.000000;1.000000;4900.000000;0.000000;0.000000;USD;1970.01.01 00:00;1970.01.01 00:00;-2.880000;-0.220000;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1026.593487;2.807000;2.808000;Commodities;Commodities - Energy;0.139357;0.348500;0.990143
NG_X;USD;USD;Natural Gas November;3;0.001000;2;0.001000;10.000000;1.000000;4;2;1.000000;20.000000;1.000000;6200.000000;0.000000;0.000000;USD;1970.01.01 00:00;1970.01.01 00:00;-2.880000;-0.220000;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;953.843425;3.094000;3.096000;Commodities;Commodities - Energy;0.122714;0.370000;1.081214
NQ_Z;USD;USD;E-mini Nasdaq 100 December;2;0.010000;25;0.250000;5.000000;1.000000;4;2;1.000000;20.000000;1.000000;24000.000000;0.000000;0.000000;USD;1970.01.01 00:00;1970.01.01 00:00;-2.880000;-0.220000;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;4691.591220;24992.000000;24992.500000;Indexes;Undefined;266.250000;672.982143;1920.089286
PL_F;USD;USD;Platinum January;1;0.100000;4;0.100000;5.000000;1.000000;4;2;1.000000;20.000000;1.000000;7200.000000;0.000000;0.000000;USD;1970.01.01 00:00;1970.01.01 00:00;-2.880000;-0.220000;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2138.769715;1447.400000;1447.700000;Commodities;Commodities - Precious;43.614286;104.335714;144.021429
PL_V;USD;USD;Platinum October;1;0.100000;2;0.100000;5.000000;1.000000;3;2;1.000000;20.000000;1.000000;5360.000000;0.000000;0.000000;USD;1970.01.01 00:00;1970.01.01 00:00;-2.880000;-0.220000;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2143.348035;1427.700000;1427.900000;Commodities;Commodities - Precious;44.242857;103.600000;142.700000
RB_V;USD;USD;RBOB Gasoline October;4;0.000100;4;0.000100;4.200000;1.000000;4;2;1.000000;20.000000;1.000000;17800.000000;0.000000;0.000000;USD;1970.01.01 00:00;1970.01.01 00:00;-2.880000;-0.220000;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1884.144257;1.978500;1.978900;Commodities;Undefined;0.045279;0.105736;0.207386
RB_X;USD;USD;RBOB Gasoline November;4;0.000100;3;0.000100;4.200000;1.000000;4;2;1.000000;20.000000;1.000000;16900.000000;0.000000;0.000000;USD;1970.01.01 00:00;1970.01.01 00:00;-2.880000;-0.220000;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1802.694206;1.918600;1.918900;Commodities;Undefined;0.042236;0.099779;0.200593
RTY_Z;USD;USD;E-Mini Rusell 2000 Index December;1;0.100000;1;0.100000;5.000000;1.000000;4;2;1.000000;20.000000;1.000000;7500.000000;0.000000;0.000000;USD;1970.01.01 00:00;1970.01.01 00:00;-2.880000;-0.220000;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;1841.332886;2481.400000;2481.600000;Indexes;Undefined;38.657143;91.807143;231.657143
SI_Z;USD;USD;Silver December;3;0.001000;5;0.005000;25.000000;1.000000;4;2;1.000000;20.000000;1.000000;23500.000000;0.000000;0.000000;USD;1970.01.01 00:00;1970.01.01 00:00;-2.880000;-0.220000;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;4886.119993;44.365000;44.370000;Commodities;Commodities - Precious;0.976786;1.967143;4.190357
YM_Z;USD;USD;E-Mini DJIA December;0;1.000000;1;1.000000;5.000000;1.000000;4;2;1.000000;20.000000;1.000000;13800.000000;0.000000;0.000000;USD;1970.01.01 00:00;1970.01.01 00:00;-2.880000;-0.220000;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;2024.663723;46706.000000;46707.000000;Indexes;Undefined;428.142857;1071.642857;2733.428571
