Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AUS200;AUD;AUD;Australian Stock Index;1;0.1;8;0.1;0.65058;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;AUD;1970.01.01 00:00;0.0;-12.6;-2061584302;1;5;0.0;493.648629;8716.9;8717.7;Undefined;Undefined;0.05662601706872225
FCHI40;EUR;EUR;France 40;1;0.1;70;0.1;1.16225;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-7.46;1546188227;1;5;0.0;1196.59796;7797.3;7804.3;Undefined;Undefined;0.1533254692925695
GDAXI;EUR;EUR;Germany 40;1;0.1;8;0.1;1.16225;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-24.52;-1030792151;1;5;0.0;4144.631214;24209.6;24210.4;Undefined;Undefined;0.17119218245051712
NDX;USD;USD;US Tech 100;1;0.1;8;0.1;1.0;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-39.55;343597384;1;5;0.0;2174.051647;23070.1;23070.9;Indexes;Undefined;0.09423349964674112
SPA35;EUR;EUR;Spanish IBEX35 Index;1;0.1;52;0.1;1.16225;10.0;4;2;0.1;100.0;0.1;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-14.3;2061584302;1;5;0.0;2675.672187;13944.5;13949.7;Undefined;Undefined;0.19180858276522075
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;3;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;0.733848;12.49;12.5;Industrials;Airlines;0.05870784
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;8;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;0.9125;21.93;22.01;Healthcare;Medical Care Facilities;0.04145842798727851
ADBE;USD;USD;Adobe Inc;2;0.01;22;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;8.265281;365.47;365.69;Technology;Software - Infrastructure;0.02260187864037846
ADI;USD;USD;Analog Devices Inc;2;0.01;14;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;3.85512;241.79;241.93;Technology;Semiconductors;0.015934857190096307
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;28;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;6.896134;301.47;301.75;Industrials;Staffing & Employment Services;0.02285379950289975
ADSK;USD;USD;Autodesk Inc;2;0.01;38;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;11.044681;296.79;297.17;Technology;Software - Application;0.03716620452939395
AKAM;USD;USD;Akamai Technologies Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;1.292379;78.7;78.74;Technology;Software - Infrastructure;0.016413246126492254
