Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
BZ_N;USD;USD;Brent Crude Oil July;2;0.01;3;0.01;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2022.635966;64.85;64.88;Commodities;Commodities - Energy;31.175030302096182
BZ_Q;USD;USD;Brent Crude Oil August;2;0.01;2;0.01;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;1993.191392;64.27;64.29;Commodities;Commodities - Energy;31.0031325556074
CL_N;USD;USD;Light Sweet Crude July;2;0.01;1;0.01;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2048.114033;61.61;61.62;Commodities;Commodities - Energy;33.2378129341123
ES_M;USD;USD;E-Mini S&P 500 June;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;4795.606741;5810.75;5811.0;Indexes;Utilities - Regulated Electric;0.8252635933574255
GC_M;USD;USD;Gold June;1;0.1;2;0.1;10.0;1.0;3;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;9242.895628;3360.3;3360.5;Commodities;Undefined;2.750452500520756
GC_Q;USD;USD;Gold August;1;0.1;3;0.1;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;9321.709794;3388.9;3389.2;Commodities;Undefined;2.7504159665997876
HE_M;USD;USD;Lean Hogs June;3;0.001;50;0.025;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;663.306597;98.65;98.7;Utilities;Utilities - Diversified;6.720431580547112
HG_N;USD;USD;Copper July;4;0.0001;10;0.0005;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3320.338554;4.8615;4.8625;Commodities;Commodities - Precious;682.8459751156812
HO_M;USD;USD;Heating Oil June;4;0.0001;6;0.0001;4.2;1.0;3;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2426.649982;2.1061;2.1066;Commodities;Undefined;1151.9272676350517
HO_N;USD;USD;Heating Oil July;4;0.0001;4;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2281.718296;2.0786;2.079;Commodities;Undefined;1097.5075978835978
KE_N;USD;USD;Hard Red Wheat July;2;0.01;50;0.25;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;677.884301;538.75;539.25;Commodities;Commodities - Agricultural;1.2570872526657395
LE_M;USD;USD;Live Cattle June;3;0.001;25;0.025;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;1004.103885;215.85;215.875;Commodities;Commodities - Agricultural;4.651320833815865
MBT_K;USD;USD;Bitcoin Micro May;0;1.0;30;5.0;0.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;326.632977;108680.0;108710.0;Crypto Currency;Undefined;0.003004626777665348
MBT_M;USD;USD;Bitcoin Micro June;0;1.0;30;5.0;0.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;329.024649;109415.0;109450.0;Crypto Currency;Undefined;0.0030061639926907266
NG_M;USD;USD;Natural Gas June;3;0.001;1;0.001;10.0;1.0;3;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2237.981638;3.324;3.325;Commodities;Commodities - Energy;673.0771843609023
NG_N;USD;USD;Natural Gas July;3;0.001;1;0.001;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2326.264188;3.716;3.717;Commodities;Commodities - Energy;625.8445488297014
NQ_M;USD;USD;E-mini Nasdaq 100 June;2;0.01;50;0.25;5.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;8197.363087;20944.0;20944.5;Indexes;Undefined;0.39138499782759195
PL_N;USD;USD;Platinum July;1;0.1;1;0.1;5.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;1597.27585;1090.1;1090.2;Commodities;Commodities - Precious;1.4651218583746102
RB_M;USD;USD;RBOB Gasoline June;4;0.0001;4;0.0001;4.2;1.0;3;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;1987.930946;2.1096;2.1099;Commodities;Undefined;942.1920214228162
RB_N;USD;USD;RBOB Gasoline July;4;0.0001;3;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;1941.986074;2.076;2.0763;Commodities;Undefined;935.310925203487
RTY_M;USD;USD;E-Mini Rusell 2000 Index June;1;0.1;1;0.1;5.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2232.601488;2040.5;2040.6;Indexes;Undefined;1.0940907027344897
SI_N;USD;USD;Silver July;3;0.001;5;0.005;25.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3873.76865;33.665;33.67;Commodities;Commodities - Precious;115.05104395604396
YM_M;USD;USD;E-Mini DJIA June;0;1.0;3;1.0;5.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3449.047596;41625.0;41628.0;Indexes;Undefined;0.08285403084462381
ZC_N;USD;USD;Corn July;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;459.493089;459.0;459.25;Commodities;Commodities - Agricultural;1.0005293173652694
ZL_N;USD;USD;Soybean Oil July;2;0.01;3;0.01;6.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;973.434735;49.22;49.25;Commodities;Commodities - Agricultural;19.76517228426396
ZM_N;USD;USD;Soybean Meal July;1;0.1;2;0.1;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;465.170969;296.0;296.2;Commodities;Commodities - Agricultural;1.5704624206617153
ZN_M;USD;USD;10Y US Treasury Note June;6;1e-06;15625;0.015625;15.625;1.0;3;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;732.154768;110.09375;110.109375;Financial;Undefined;6.649340875833688
ZN_U;USD;USD;10Y US Treasury Note September;6;1e-06;15625;0.015625;15.625;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;733.925094;110.109375;110.125;Financial;Undefined;6.664473044267877
ZS_N;USD;USD;Soybeans July;2;0.01;50;0.25;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;733.341904;1060.25;1060.75;Commodities;Commodities - Agricultural;0.691342827244874
FDAX_M;EUR;EUR;DAX Index June;0;1.0;2;1.0;25.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;6842.202423;23649.0;23651.0;Indexes;Undefined;0.2892986521922963
FESX_M;EUR;EUR;Euro Stoxx 50 June;0;1.0;2;1.0;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;682.092043;5329.0;5331.0;Indexes;Undefined;0.12794823541549427
FGBL_M;EUR;EUR;Bund June;2;0.01;2;0.01;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;923.89147;130.57;130.59;Indexes;Undefined;7.074748985374072
