Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AUS200;AUD;AUD;Australian Stock Index;1;0.1;8;0.1;0.62895;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;AUD;1970.01.01 00:00;0.0;-11.9;-2061584302;1;5;0.0;1811.113825;7654.6;7655.4;Undefined;Undefined;0.23657990764688977
FCHI40;EUR;EUR;France 40;1;0.1;70;0.1;1.13507;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-7.77;343597384;1;5;0.0;3785.63414;7252.6;7259.6;Undefined;Undefined;0.5214659402721913
GDAXI;EUR;EUR;Germany 40;1;0.1;21;0.1;1.13507;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-23.36;-1717986918;1;5;0.0;11075.709369;20727.7;20729.8;Undefined;Undefined;0.5342892535866242
NDX;USD;USD;US Tech 100;1;0.1;8;0.1;1.0;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-31.46;-1374389535;1;5;0.0;5832.623;18680.6;18681.4;Indexes;Undefined;0.3122155191795047
SPA35;EUR;EUR;Spanish IBEX35 Index;1;0.1;54;0.1;1.13507;10.0;4;2;0.1;100.0;0.1;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-14.29;0;1;5;0.0;5295.050876;12506.5;12511.9;Undefined;Undefined;0.4232011825542084
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.153916;9.68;9.69;Industrials;Airlines;0.11908317853457172
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;10;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.243286;26.09;26.19;Healthcare;Medical Care Facilities;0.04747178312332951
ADBE;USD;USD;Adobe Inc;2;0.01;131;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;17.195596;351.2;352.51;Technology;Software - Infrastructure;0.04878044878159484
ADI;USD;USD;Analog Devices Inc;2;0.01;81;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;17.555366;178.9;179.71;Technology;Semiconductors;0.09768719603806131
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;171;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;11.698172;298.64;300.35;Industrials;Staffing & Employment Services;0.03894846678874646
ADSK;USD;USD;Autodesk Inc;2;0.01;104;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;13.389219;257.64;258.68;Technology;Software - Application;0.051759776557909386
AKAM;USD;USD;Akamai Technologies Inc;2;0.01;56;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;4.577928;73.72;74.28;Technology;Software - Infrastructure;0.06163069466882068
ALGN;USD;USD;Align Technology Inc;2;0.01;82;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;11.969848;164.04;164.86;Healthcare;Medical Devices;0.07260613854179304
ALNY;USD;USD;Alnylam Pharmaceuticals Inc;2;0.01;150;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;19.868147;237.01;238.51;Healthcare;Biotechnology;0.08330110687182928
AMAT;USD;USD;Applied Materials Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;12.116491;144.77;144.81;Technology;Semiconductor Equipment & Materials;0.08367164560458532
AMD;USD;USD;Advanced Micro Devices Inc;2;0.01;2;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;10.934056;93.2;93.22;Technology;Semiconductors;0.11729302724737181
