Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio
6A_U;USD;USD;Australian Dollar September;5;1e-05;10;5e-05;5.0;1.0;3;2;1.0;20.0;1.0;1970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;485.04792;0.6595;0.6596;Currency;Undefined;0.004543;0.011268;0.029499;735.3667677380231
6A_Z;USD;USD;Australian Dollar December;5;1e-05;5;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;484.973001;0.66035;0.6604;Currency;Undefined;0.004532;0.011261;0.029532;734.3625090854028
6B_U;USD;USD;British Pound September;4;0.0001;1;0.0001;6.25;1.0;3;2;1.0;20.0;1.0;2130.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;635.139553;1.3551;1.3552;Currency;Undefined;0.00885;0.020929;0.04945;468.66850132821725
6B_Z;USD;USD;British Pound December;4;0.0001;1;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;632.02157;1.3553;1.3554;Currency;Undefined;0.008807;0.020914;0.04945;466.29893020510553
6C_U;USD;USD;Canadian Dollar September;5;1e-05;5;5e-05;5.0;1.0;3;2;1.0;20.0;1.0;1440.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;308.217809;0.72455;0.7246;Currency;Undefined;0.003;0.007489;0.019664;425.3626952801545
6C_Z;USD;USD;Canadian Dollar December;5;1e-05;5;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;310.317218;0.72755;0.7276;Currency;Undefined;0.003018;0.007525;0.019743;426.4942523364486
6E_U;USD;USD;Euro FX September;5;1e-05;5;5e-05;6.25;1.0;3;2;1.0;20.0;1.0;2970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1103.855841;1.1767;1.17675;Currency;Undefined;0.007786;0.018671;0.041199;938.0546768642448
6E_Z;USD;USD;Euro FX December;5;1e-05;5;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;4200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1107.214934;1.1829;1.18295;Currency;Undefined;0.007807;0.018736;0.041421;935.9777961874975
6J_U;USD;USD;Japanese Yen September;7;0.0;10;0.0;6.25;1.0;3;2;1.0;20.0;1.0;3560.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;636.442149;0.006788;0.006789;Currency;Undefined;5.2e-05;0.000124;0.000344;93746.08174988952
6J_Z;JPY;USD;Japanese Yen December;7;0.0;10;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3900.0;0.0;0.0;JPY;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;633.472958;0.006852;0.006853;Currency;Undefined;5.2e-05;0.000124;0.000346;92437.32058952283
