Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName
AUDCAD;AUD;CAD;Australian Dollar vs Canadian Dollar;5;0.000010;9;0.000010;0.737170;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;AUD;1970.01.01 00:00;0.000000;1.100000;1717986918;1;3;0.000000;383.721258;0.891250;0.891340;Currency;Undefined
AUDCHF;AUD;CHF;Australian Dollar vs Swiss Franc;5;0.000010;7;0.000010;1.256976;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;AUD;1970.01.01 00:00;0.000000;4.300000;1717986918;1;3;0.000000;514.036455;0.522660;0.522730;Currency;Undefined
AUDJPY;AUD;JPY;Australian Dollar vs Japanese Yen;3;0.001000;9;0.001000;0.689474;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;AUD;1970.01.01 00:00;0.000000;6.100000;858993459;1;3;0.000000;478.076334;95.293000;95.302000;Currency;Undefined
AUDNZD;AUD;NZD;Australian Dollar vs New Zealand Dollar;5;0.000010;20;0.000010;0.606550;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;AUD;1970.01.01 00:00;0.000000;-1.300000;-1717986918;1;3;0.000000;157.770329;1.083150;1.083350;Currency;Undefined
AUDUSD;AUD;USD;Australian Dollar vs US Dollar;5;0.000010;6;0.000010;1.000000;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;AUD;1970.01.01 00:00;0.000000;-2.400000;0;1;3;0.000000;480.930300;0.657030;0.657090;Currency;Undefined
CADCHF;CAD;CHF;Canadian Dollar vs Swiss Franc;5;0.000010;9;0.000010;1.256976;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;CAD;1970.01.01 00:00;0.000000;2.400000;0;1;3;0.000000;487.370601;0.586400;0.586490;Currency;Undefined
CADJPY;CAD;JPY;Canadian Dollar vs Japanese Yen;3;0.001000;9;0.001000;0.689474;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;CAD;1970.01.01 00:00;0.000000;3.500000;-1717986918;1;3;0.000000;519.143226;106.914000;106.923000;Currency;Undefined
CHFJPY;CHF;JPY;Swiss Frank vs Japanese Yen;3;0.001000;15;0.001000;0.689474;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;CHF;1970.01.01 00:00;0.000000;-7.700000;-1717986918;1;3;0.000000;575.419029;182.301000;182.316000;Currency;Undefined
EURAUD;EUR;AUD;Euro vs Australian Dollar;5;0.000010;10;0.000010;0.657030;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;-14.700000;-1717986918;1;3;0.000000;710.574492;1.789130;1.789220;Currency;Undefined
EURCAD;EUR;CAD;Euro vs Canadian Dollar;5;0.000010;11;0.000010;0.737170;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;-6.300000;0;1;3;0.000000;622.456548;1.594660;1.594760;Currency;Undefined
EURCHF;EUR;CHF;Euro vs Swiss Franc;5;0.000010;3;0.000010;1.256976;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;2.500000;1717986918;1;3;0.000000;570.975111;0.935210;0.935240;Currency;Undefined
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;0.000010;7;0.000010;1.364780;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;-7.600000;1717986918;1;3;0.000000;524.682091;0.861320;0.861390;Currency;Undefined
EURJPY;EUR;JPY;Euro vs Japanese Yen;3;0.001000;8;0.001000;0.689470;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;2.600000;-858993459;1;3;0.000000;711.690885;170.497000;170.506000;Currency;Undefined
EURMXN;EUR;MXN;Euro vs. Mexican Peso;5;0.000010;376;0.000010;0.053531;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;-599.800000;858993459;1;3;0.000000;679.868571;21.957480;21.961340;Currency;Undefined
EURNOK;EUR;NOK;Euro vs Norwegian Kroner;5;0.000010;147;0.000010;0.099327;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;-123.700000;1717986918;1;3;0.000000;849.103635;11.834020;11.835490;Currency;Undefined
EURNZD;EUR;NZD;Euro vs New Zealand Dollar;5;0.000010;23;0.000010;0.606550;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;-14.400000;0;1;3;0.000000;712.297724;1.938000;1.938220;Currency;Undefined
EURSEK;EUR;SEK;Euro vs Swedish krona;5;0.000010;385;0.000010;0.104304;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;-35.300000;0;1;3;0.000000;43384.468963;11.267250;11.271100;Currency;Undefined
EURTRY;EUR;TRY;Euro vs. Turkish Lira;5;0.000010;3219;0.000010;0.025107;100000.000000;3;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;-18688.600000;-1717986918;1;3;0.000000;871.764083;46.802510;46.834620;Currency;Undefined
EURUSD;EUR;USD;Euro vs US Dollar;5;0.000010;2;0.000010;1.000000;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;EUR;1970.01.01 00:00;0.000000;-10.700000;-858993459;1;3;0.000000;696.826881;1.175580;1.175610;Currency;Undefined
GBPAUD;GBP;AUD;Great Britain Pound vs Australian Dollar;5;0.000010;14;0.000010;0.657030;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;GBP;1970.01.01 00:00;0.000000;-4.300000;0;1;3;0.000000;992.839359;2.077090;2.077220;Currency;Undefined
GBPCAD;GBP;CAD;Great Britain Pound vs Canadian Dollar;5;0.000010;19;0.000010;0.737175;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;GBP;1970.01.01 00:00;0.000000;4.000000;-1717986918;1;3;0.000000;1005.708332;1.851300;1.851490;Currency;Undefined
GBPCHF;GBP;CHF;Great Britain Pound vs Swiss Franc;5;0.000010;13;0.000010;1.256992;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;GBP;1970.01.01 00:00;0.000000;9.300000;-858993459;1;3;0.000000;783.089914;1.085690;1.085820;Currency;Undefined
GBPJPY;GBP;JPY;British Pound vs Japanese Yen;3;0.001000;10;0.001000;0.689489;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;GBP;1970.01.01 00:00;0.000000;15.300000;-1717986918;1;3;0.000000;964.447715;197.938000;197.951000;Currency;Undefined
GBPMXN;GBP;MXN;British Pound vs. Mexican Peso;5;0.000010;886;0.000010;0.053533;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;GBP;1970.01.01 00:00;0.000000;-388.200000;858993459;1;3;0.000000;763.031455;25.487780;25.496740;Currency;Undefined
GBPNOK;GBP;NOK;British Pound vs Norwegian Kroner;5;0.000010;251;0.000010;0.099328;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;GBP;1970.01.01 00:00;0.000000;-97.400000;-1717986918;1;3;0.000000;1212.290223;13.738530;13.741040;Currency;Undefined
GBPNZD;GBP;NZD;Great Britan Pound vs New Zealand Dollar;5;0.000010;15;0.000010;0.606550;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;GBP;1970.01.01 00:00;0.000000;-0.400000;-858993459;1;3;0.000000;1010.356542;2.249980;2.250130;Currency;Undefined
GBPSEK;GBP;SEK;British Pound vs Swedish krona;5;0.000010;478;0.000010;0.104302;100000.000000;4;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;GBP;1970.01.01 00:00;0.000000;42.400000;1717986918;1;3;0.000000;895.215731;13.080900;13.085600;Currency;Undefined
GBPTRY;GBP;TRY;British Pound vs. Turkish Lira;5;0.000010;9323;0.000010;0.025107;100000.000000;3;2;0.010000;100.000000;0.010000;0.000000;0.000000;0.000000;0.000000;GBP;1970.01.01 00:00;0.000000;-17581.000000;858993459;1;3;0.000000;1172.355637;54.301810;54.395040;Currency;Undefined
