Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AUS200;AUD;AUD;Australian Stock Index;1;0.1;32;0.1;0.64085;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;AUD;1970.01.01 00:00;0.0;-12.3;-343597384;1;5;0.0;1671.341685;8252.7;8255.9;Undefined;Undefined;0.20244209413873718
FCHI40;EUR;EUR;France 40;1;0.1;70;0.1;1.1248;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-8.16;858993459;1;5;0.0;3488.951061;7761.1;7768.1;Undefined;Undefined;0.44913827847221327
GDAXI;EUR;EUR;Germany 40;1;0.1;7;0.1;1.1248;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-26.03;1374389535;1;5;0.0;9819.193553;23504.2;23504.9;Undefined;Undefined;0.41775091802134867
NDX;USD;USD;US Tech 100;1;0.1;8;0.1;1.0;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-34.22;0;1;5;0.0;6289.868708;20063.3;20064.1;Indexes;Undefined;0.3134887041033488
SPA35;EUR;EUR;Spanish IBEX35 Index;1;0.1;52;0.1;1.1248;10.0;4;2;0.1;100.0;0.1;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-15.2;-2061584302;1;5;0.0;3693.377006;13553.5;13558.7;Undefined;Undefined;0.27239905049894164
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;3;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;0.77528;11.1;11.11;Industrials;Airlines;0.06978217821782179
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;2;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.598144;23.9;23.92;Healthcare;Medical Care Facilities;0.06681204013377925
ADBE;USD;USD;Adobe Inc;2;0.01;41;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;9.08967;383.01;383.42;Technology;Software - Infrastructure;0.023706822805278804
ADI;USD;USD;Analog Devices Inc;2;0.01;22;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;9.924697;207.39;207.61;Technology;Semiconductors;0.047804522903521024
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;21;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;6.820983;307.68;307.89;Industrials;Staffing & Employment Services;0.02215396083016662
ADSK;USD;USD;Autodesk Inc;2;0.01;28;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;7.105229;287.4;287.68;Technology;Software - Application;0.024698376668520577
AKAM;USD;USD;Akamai Technologies Inc;2;0.01;2;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;2.427307;76.23;76.25;Technology;Software - Infrastructure;0.03183353442622951
ALGN;USD;USD;Align Technology Inc;2;0.01;32;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;6.828251;181.73;182.05;Healthcare;Medical Devices;0.037507558363087064
ALNY;USD;USD;Alnylam Pharmaceuticals Inc;2;0.01;10;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;14.434283;251.49;251.59;Healthcare;Biotechnology;0.05737224452482213
