Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;6;1e-05;1.34897;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-7.1;2.8;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;775.912202;0.86326;0.86332;Currency;Undefined;0.004327;0.00871;0.018535;898.7538826854469
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;4;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-10.6;4.4;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;1223.428139;1.16455;1.16459;Currency;Undefined;0.008864;0.019869;0.040524;1050.5226208365177
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;4;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-5.7;-1.9;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;996.068523;1.34897;1.349;Currency;Undefined;0.009108;0.022259;0.048044;738.3754803558191
6A_U;USD;USD;Australian Dollar September;5;1e-05;5;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;517.556369;0.64565;0.6457;Currency;Undefined;0.004993;0.011837;0.029256;801.5430834752981
6B_U;USD;USD;British Pound September;4;0.0001;1;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2130.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;624.684921;1.3493;1.3494;Currency;Undefined;0.008914;0.021979;0.048;462.9353201422855
6C_U;USD;USD;Canadian Dollar September;5;1e-05;5;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1440.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;331.960831;0.72215;0.7222;Currency;Undefined;0.002836;0.008018;0.019419;459.6522168374412
6E_U;USD;USD;Euro FX September;5;1e-05;5;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;2970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1523.24397;1.1667;1.16675;Currency;Undefined;0.008868;0.019817;0.0402;1305.5444353974717
6J_U;USD;USD;Japanese Yen September;7;0.0;5;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3560.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;939.041205;0.006795;0.006796;Currency;Undefined;6.5e-05;0.000142;0.000343;138175.57460270746
6N_U;USD;USD;New Zeland Dollar September;5;1e-05;10;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2370.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;479.541439;0.5901;0.5902;Currency;Undefined;0.004868;0.011543;0.028894;812.5066740088107
6S_U;USD;USD;Swiss Franc September;5;1e-05;10;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5060.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1387.048638;1.24205;1.24215;Currency;Undefined;0.009164;0.021609;0.044209;1116.651481705108
BZ_V;USD;USD;Brent Crude Oil October;2;0.01;2;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1701.338877;65.92;65.94;Commodities;Commodities - Energy;1.684286;5.042143;7.936429;25.801317515923568
BZ_X;USD;USD;Brent Crude Oil November;2;0.01;2;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1689.283158;65.42;65.44;Commodities;Commodities - Energy;1.659286;4.995;7.862143;25.814229187041565
CL_V;USD;USD;Light Sweet Crude October;2;0.01;1;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1690.318188;61.93;61.94;Commodities;Commodities - Energy;1.684286;5.003571;8.055;27.28960587665483
ES_U;USD;USD;E-Mini S&P 500 September;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;16540.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;4000.092968;6435.5;6435.75;Indexes;Utilities - Regulated Electric;70.410714;171.982143;390.732143;0.6215426279765373
GC_V;USD;USD;Gold October;1;0.1;2;0.1;10.0;1.0;4;2;1.0;20.0;1.0;18600.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;5556.886621;3332.8;3333.1;Commodities;Undefined;48.5;125.971429;227.178571;1.6671826890882362
HE_V;USD;USD;Lean Hogs October;3;0.001;25;0.025;10.0;1.0;4;2;1.0;20.0;1.0;3600.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 ;655.920871;90.125;90.15;Utilities;Utilities - Diversified;1.694643;3.021429;5.576786;7.275883205768164
HG_U;USD;USD;Copper September;4;0.0001;10;0.0005;12.5;1.0;4;2;1.0;20.0;1.0;10540.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;7952.592055;4.43;4.431;Commodities;Commodities - Precious;0.177464;0.369857;0.633571;1794.762368539833
HG_Z;USD;USD;Copper December;4;0.0001;15;0.0005;12.5;1.0;4;2;1.0;20.0;1.0;11100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;8066.887325;4.4955;4.497;Commodities;Commodities - Precious;0.178714;0.374571;0.642;1793.837519457416
HO_U;USD;USD;Heating Oil September;4;0.0001;9;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;21500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2342.972871;2.2565;2.2574;Commodities;Undefined;0.0624;0.179636;0.271136;1037.9077128554975
HO_V;USD;USD;Heating Oil October;4;0.0001;6;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;21400.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2330.173809;2.2492;2.2498;Commodities;Undefined;0.061179;0.178407;0.269857;1035.7248684327494
KE_U;USD;USD;Hard Red Wheat September;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;2950.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;490.860276;499.0;499.25;Commodities;Commodities - Agricultural;10.071429;26.696429;68.982143;0.9831953450175263
KE_Z;USD;USD;Hard Red Wheat December;2;0.01;25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;2500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;509.334912;521.25;521.5;Commodities;Commodities - Agricultural;10.196429;27.535714;71.75;0.9766728897411313
