Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AUS200;AUD;AUD;Australian Stock Index;1;0.1;8;0.1;0.63964;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;AUD;1970.01.01 00:00;0.0;-12.53;-2061584302;1;5;0.0;1966.473836;8059.8;8060.6;Undefined;Undefined;0.2439612232340024
FCHI40;EUR;EUR;France 40;1;0.1;70;0.1;1.13597;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-8.24;1889785610;1;5;0.0;4029.807088;7588.4;7595.4;Undefined;Undefined;0.5305589024936146
GDAXI;EUR;EUR;Germany 40;1;0.1;7;0.1;1.13597;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-25.45;-1546188226;1;5;0.0;12067.845327;22341.8;22342.5;Undefined;Undefined;0.5401295883182277
NDX;USD;USD;US Tech 100;1;0.1;7;0.1;1.0;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-32.83;2061584302;1;5;0.0;12296.910874;19443.4;19444.1;Indexes;Undefined;0.6324237621695012
SPA35;EUR;EUR;Spanish IBEX35 Index;1;0.1;52;0.1;1.13597;10.0;4;2;0.1;100.0;0.1;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-15.47;1030792151;1;5;0.0;5804.71683;13358.9;13364.1;Undefined;Undefined;0.4343514961725818
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.155474;9.74;9.75;Industrials;Airlines;0.11851015384615383
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;2;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.493624;22.13;22.15;Healthcare;Medical Care Facilities;0.06743223476297969
ADBE;USD;USD;Adobe Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;16.74299;367.89;367.93;Technology;Software - Infrastructure;0.04550591145054766
ADI;USD;USD;Analog Devices Inc;2;0.01;12;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;19.481859;194.59;194.71;Technology;Semiconductors;0.10005577011966514
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;10;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;12.315153;291.71;291.81;Industrials;Staffing & Employment Services;0.042202642130153185
ADSK;USD;USD;Autodesk Inc;2;0.01;30;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;14.01861;269.65;269.95;Technology;Software - Application;0.051930394517503246
AKAM;USD;USD;Akamai Technologies Inc;2;0.01;3;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;5.145645;79.78;79.81;Technology;Software - Infrastructure;0.0644736875078311
ALGN;USD;USD;Align Technology Inc;2;0.01;36;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;13.316246;183.32;183.68;Healthcare;Medical Devices;0.07249698388501742
ALNY;USD;USD;Alnylam Pharmaceuticals Inc;2;0.01;106;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;17.480436;251.71;252.77;Healthcare;Biotechnology;0.0691555010483839
AMAT;USD;USD;Applied Materials Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;13.353667;151.58;151.62;Technology;Semiconductor Equipment & Materials;0.08807325550718902
AMD;USD;USD;Advanced Micro Devices Inc;2;0.01;3;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;11.521865;96.63;96.66;Technology;Semiconductors;0.1191999275812125
AMED;USD;USD;Amedisys Inc;2;0.01;19;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;0.912355;94.42;94.61;Healthcare;Medical Care Facilities;0.009643325229891132
AMGN;USD;USD;Amgen Inc;2;0.01;31;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;11.32632;280.57;280.88;Healthcare;Drugs Manufacturers - General;0.04032440900028482
AMKR;USD;USD;Amkor Technology Inc;2;0.01;6;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;2.0577;17.5;17.56;Technology;Semiconductors;0.11718109339407747
AMZN;USD;USD;Amazon.com Inc;2;0.01;2;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;13.829983;189.04;189.06;Consumer Cyclical;Internet Retail;0.07315129059557812
ANSS;USD;USD;ANSYS Inc;2;0.01;108;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;16.390916;320.99;322.07;Technology;Software - Application;0.05089240227279784
APA;USD;USD;APA Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;2.066937;16.35;16.36;Energy;Oil & Gas E&P;0.1263408924205379
APLS;USD;USD;Apellis Pharmaceuticals Inc;2;0.01;2;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.171138;17.48;17.5;Healthcare;Biotechnology;0.06692217142857143
ARCC;USD;USD;Ares Capital Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.19906;21.1;21.11;Financial;Assets Management;0.0568005684509711
ARWR;USD;USD;Arrowhead Pharmaceuticals Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.579595;13.23;13.24;Healthcare;Biotechnology;0.11930475830815711
AVGO;USD;USD;Broadcom Inc;2;0.01;23;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;19.133308;192.19;192.42;Technology;Semiconductors;0.09943513148321381
AXON;USD;USD;Axon Enterprise Inc;2;0.01;225;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;38.96764;602.64;604.89;Industrials;Aerospace & Defence;0.06442103522954587
