Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
BZ_Q;USD;USD;Brent Crude Oil August;2;0.01;4;0.01;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3067.529693;76.82;76.86;Commodities;Commodities - Energy;39.91061271142337
CL_N;USD;USD;Light Sweet Crude July;2;0.01;4;0.01;10.0;1.0;3;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3115.165135;75.3;75.34;Commodities;Commodities - Energy;41.348090456596765
CL_Q;USD;USD;Light Sweet Crude August;2;0.01;3;0.01;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2967.460205;73.63;73.66;Commodities;Commodities - Energy;40.285911010046156
ES_M;USD;USD;E-Mini S&P 500 June;2;0.01;50;0.25;12.5;1.0;3;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3839.569429;5976.0;5976.5;Indexes;Utilities - Regulated Electric;0.6424444790429181
ES_U;USD;USD;E-Mini S&P 500 September;2;0.01;50;0.25;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3886.101558;6030.25;6030.75;Indexes;Utilities - Regulated Electric;0.6443811396592464
GC_Q;USD;USD;Gold August;1;0.1;5;0.1;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;6432.816198;3411.0;3411.3;Commodities;Undefined;1.8857374602057866
HE_N;USD;USD;Lean Hogs July;3;0.001;50;0.025;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;715.333781;111.6;111.65;Utilities;Utilities - Diversified;6.406930416480072
HG_U;USD;USD;Copper September;4;0.0001;40;0.0005;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3133.677273;4.8445;4.8485;Commodities;Commodities - Precious;646.3189178096319
HG_N;USD;USD;Copper July;4;0.0001;40;0.0005;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3108.604054;4.7905;4.7945;Commodities;Commodities - Precious;648.368767129002
HO_N;USD;USD;Heating Oil July;4;0.0001;40;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;4308.542185;2.523;2.527;Commodities;Undefined;1705.0028432924416
HO_Q;USD;USD;Heating Oil August;4;0.0001;32;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;3965.382454;2.4817;2.4849;Commodities;Undefined;1595.7915626383356
KE_U;USD;USD;Hard Red Wheat September;2;0.01;50;0.25;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;697.278603;562.25;562.75;Commodities;Commodities - Agricultural;1.2390557139049312
KE_N;USD;USD;Hard Red Wheat July;2;0.01;50;0.25;12.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;682.651584;547.75;548.25;Commodities;Commodities - Agricultural;1.2451465280437757
LE_Q;USD;USD;Live Cattle August;3;0.001;50;0.025;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;1318.548895;210.25;210.3;Commodities;Commodities - Agricultural;6.2698473371374215
MBT_M;USD;USD;Bitcoin Micro June;0;1.0;25;5.0;0.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;425.65973;104540.0;104565.0;Crypto Currency;Undefined;0.004070766795772965
MBT_N;USD;USD;Bitcoin Micro July;0;1.0;100;5.0;0.5;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;429.362965;105190.0;105290.0;Crypto Currency;Undefined;0.004077908300883275
NG_N;USD;USD;Natural Gas July;3;0.001;4;0.001;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;1992.181837;3.861;3.865;Commodities;Commodities - Energy;515.4416137128072
NG_Q;USD;USD;Natural Gas August;3;0.001;6;0.001;10.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2006.007371;3.96;3.966;Commodities;Commodities - Energy;505.80115254664645
NQ_M;USD;USD;E-mini Nasdaq 100 June;2;0.01;400;0.25;5.0;1.0;3;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;6506.946636;21692.5;21696.5;Indexes;Undefined;0.29990766418546766
NQ_U;USD;USD;E-mini Nasdaq 100 September;2;0.01;350;0.25;5.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;6596.280696;21918.75;21921.25;Indexes;Undefined;0.3009080547870217
PL_N;USD;USD;Platinum July;1;0.1;7;0.1;5.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2615.415406;1263.9;1264.6;Commodities;Commodities - Precious;2.0681760287838054
PL_V;USD;USD;Platinum October;1;0.1;8;0.1;5.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2598.075557;1269.0;1269.8;Commodities;Commodities - Precious;2.0460509977949286
RB_N;USD;USD;RBOB Gasoline July;4;0.0001;21;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2606.911239;2.2801;2.2822;Commodities;Undefined;1142.2799224432565
RB_Q;USD;USD;RBOB Gasoline August;4;0.0001;19;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2411.078249;2.2661;2.268;Commodities;Undefined;1063.0856477072311
RTY_M;USD;USD;E-Mini Rusell 2000 Index June;1;0.1;12;0.1;5.0;1.0;3;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2049.054772;2098.4;2099.5;Indexes;Undefined;0.9759727420814479
RTY_U;USD;USD;E-Mini Rusell 2000 Index September;1;0.1;3;0.1;5.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2072.124734;2115.3;2115.6;Indexes;Undefined;0.9794501484212517
SI_N;USD;USD;Silver July;3;0.001;10;0.005;25.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;5279.204994;37.21;37.22;Commodities;Commodities - Precious;141.8378558301988
SI_U;USD;USD;Silver September;3;0.001;15;0.005;25.0;1.0;4;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;5294.857885;37.54;37.555;Commodities;Commodities - Precious;140.98942577552924
YM_M;USD;USD;E-Mini DJIA June;0;1.0;12;1.0;5.0;1.0;3;2;1.0;20.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-2.88;-1030792151;0;5;0.0;2896.123966;42179.0;42191.0;Indexes;Undefined;0.06864316953852717
