Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AUS200;AUD;AUD;Australian Stock Index;1;0.1;84;0.1;0.6404;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;AUD;1970.01.01 00:00;0.0;-12.3;-2061584302;1;5;0.0;1977.450367;8109.3;8117.7;Undefined;Undefined;0.24359736957512595
FCHI40;EUR;EUR;France 40;1;0.1;6;0.1;1.13286;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-8.17;-687194768;1;5;0.0;4018.057777;7633.3;7633.9;Undefined;Undefined;0.5263440413157102
GDAXI;EUR;EUR;Germany 40;1;0.1;7;0.1;1.13285;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-25.41;858993459;1;5;0.0;12077.698589;22606.1;22606.8;Undefined;Undefined;0.5342506939947272
NDX;USD;USD;US Tech 100;1;0.1;21;0.1;1.0;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-33.0;1717986918;1;5;0.0;12318.23726;19776.0;19778.6;Indexes;Undefined;0.6228063290627244
SPA35;EUR;EUR;Spanish IBEX35 Index;1;0.1;52;0.1;1.13285;10.0;4;2;0.1;100.0;0.1;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-15.15;-1030792151;1;5;0.0;5757.241379;13285.3;13290.5;Undefined;Undefined;0.43318470930363795
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;3;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.173104;9.95;9.96;Industrials;Airlines;0.11778152610441765
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;18;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;1.557612;23.42;23.6;Healthcare;Medical Care Facilities;0.06600050847457627
ADBE;USD;USD;Adobe Inc;2;0.01;25;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;17.10791;374.79;375.04;Technology;Software - Infrastructure;0.04561622760238908
ADI;USD;USD;Analog Devices Inc;2;0.01;19;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;19.375173;195.08;195.27;Technology;Semiconductors;0.09922247657090183
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;60;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;12.43796;300.41;301.01;Industrials;Staffing & Employment Services;0.04132075346334009
ADSK;USD;USD;Autodesk Inc;2;0.01;51;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;13.902323;274.1;274.61;Technology;Software - Application;0.05062569826299115
AKAM;USD;USD;Akamai Technologies Inc;2;0.01;7;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;5.178942;80.63;80.7;Technology;Software - Infrastructure;0.06417524163568773
ALGN;USD;USD;Align Technology Inc;2;0.01;35;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-7.4;0;5;5;0.0;12.453225;173.15;173.5;Healthcare;Medical Devices;0.0717765129682997
