Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginRate;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;VaR_to_Ask_Ratio
AUS200;AUD;AUD;Australian Stock Index;1;0.1;8;0.1;0.65774;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;AUD;1970.01.01 00:00;0.0;-12.14;-1889785610;1;5;0.0;446.733143;8573.7;8574.5;Undefined;Undefined;0.05210019744591521
FCHI40;EUR;EUR;France 40;1;0.1;70;0.1;1.16921;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-7.6;-687194767;1;5;0.0;1269.745125;7819.4;7826.4;Undefined;Undefined;0.16223872086783195
GDAXI;EUR;EUR;Germany 40;1;0.1;8;0.1;1.16921;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-24.93;1546188227;1;5;0.0;4712.984022;24225.3;24226.1;Undefined;Undefined;0.19454159035090254
NDX;USD;USD;US Tech 100;1;0.1;8;0.1;1.0;10.0;4;2;0.01;100.0;0.01;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-38.86;171798692;1;5;0.0;3030.500093;22773.3;22774.1;Indexes;Undefined;0.13306783113273413
SPA35;EUR;EUR;Spanish IBEX35 Index;1;0.1;52;0.1;1.16921;10.0;4;2;0.1;100.0;0.1;0.0;0.0;0.0;0.0;EUR;1970.01.01 00:00;0.0;-14.59;0;1;5;0.0;3123.870039;13993.7;13998.9;Undefined;Undefined;0.2231511075155905
AAL;USD;USD;American Airlines Group Inc;2;0.01;1;0.01;0.01;1.0;3;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;0.830702;12.23;12.24;Industrials;Airlines;0.06786781045751634
ACHC;USD;USD;Acadia Healthcare Co Inc;2;0.01;5;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;1.041251;24.3;24.35;Healthcare;Medical Care Facilities;0.042761848049281306
ADBE;USD;USD;Adobe Inc;2;0.01;15;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;12.161249;363.11;363.26;Technology;Software - Infrastructure;0.03347808456752739
ADI;USD;USD;Analog Devices Inc;2;0.01;9;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;5.648959;244.75;244.84;Technology;Semiconductors;0.023072042966835484
ADP;USD;USD;Automatic Data Processing Inc;2;0.01;18;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;6.677957;302.54;302.72;Industrials;Staffing & Employment Services;0.022059847383720927
ADSK;USD;USD;Autodesk Inc;2;0.01;16;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;9.011684;280.06;280.22;Technology;Software - Application;0.03215931767896653
AKAM;USD;USD;Akamai Technologies Inc;2;0.01;5;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;1.624196;77.4;77.45;Technology;Software - Infrastructure;0.02097089735313105
ALGN;USD;USD;Align Technology Inc;2;0.01;29;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;6.188772;202.3;202.59;Healthcare;Medical Devices;0.030548260032578115
ALNY;USD;USD;Alnylam Pharmaceuticals Inc;2;0.01;107;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;8.541485;314.39;315.46;Healthcare;Biotechnology;0.02707628542445952
AMAT;USD;USD;Applied Materials Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;5.95346;197.92;197.96;Technology;Semiconductor Equipment & Materials;0.030074055364720142
AMD;USD;USD;Advanced Micro Devices Inc;2;0.01;3;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;7.490062;146.41;146.44;Technology;Semiconductors;0.05114765091505053
AMED;USD;USD;Amedisys Inc;2;0.01;2;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;0.99199;97.15;97.17;Healthcare;Medical Care Facilities;0.010208809303282907
AMGN;USD;USD;Amgen Inc;2;0.01;32;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;9.646459;295.32;295.64;Healthcare;Drugs Manufacturers - General;0.032629072520633205
AMKR;USD;USD;Amkor Technology Inc;2;0.01;9;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;0.673223;21.81;21.9;Technology;Semiconductors;0.030740776255707765
AMZN;USD;USD;Amazon.com Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;5.432773;225.05;225.09;Consumer Cyclical;Internet Retail;0.02413600337642721
ANSS;USD;USD;ANSYS Inc;2;0.01;78;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;6.872971;374.24;375.02;Technology;Software - Application;0.018326945229587756
APA;USD;USD;APA Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;1.041894;20.14;20.15;Energy;Oil & Gas E&P;0.0517068982630273
APLS;USD;USD;Apellis Pharmaceuticals Inc;2;0.01;5;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;1.00977;19.45;19.5;Healthcare;Biotechnology;0.051783076923076925
ARCC;USD;USD;Ares Capital Corp;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;0.364034;22.82;22.83;Financial;Assets Management;0.015945422689443718
ARWR;USD;USD;Arrowhead Pharmaceuticals Inc;2;0.01;4;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;0.814253;18.25;18.29;Healthcare;Biotechnology;0.04451902679059595
AVGO;USD;USD;Broadcom Inc;2;0.01;10;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;8.98875;274.41;274.51;Technology;Semiconductors;0.03274470875377946
AXON;USD;USD;Axon Enterprise Inc;2;0.01;107;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;34.024017;729.26;730.33;Industrials;Aerospace & Defence;0.046587182506538136
AZTA;USD;USD;Azenta Inc;2;0.01;50;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;1.545536;33.32;33.82;Technology;Semiconductor Equipment & Materials;0.04569887640449438
BIIB;USD;USD;Biogen Inc;2;0.01;31;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;3.944614;134.05;134.36;Healthcare;Drugs Manufacturers - General;0.029358544209586186
BKNG;USD;USD;Booking Holdings Inc;2;0.01;819;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;133.613813;5706.1;5714.29;Consumer Cyclical;Travel Services;0.023382399738200197
BL;USD;USD;Blackline Inc;2;0.01;25;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;1.332468;53.68;53.93;Technology;Software - Application;0.02470736139440015
BLDR;USD;USD;Builders FirstSource Inc;2;0.01;11;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;7.274608;133.36;133.47;Industrials;Building Products & Equipment;0.05450369371394321
BLK;USD;USD;BlackRock Inc;2;0.01;37;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;18.255824;1102.14;1102.51;Financial;Assets Management;0.016558420331788375
BMRN;USD;USD;BioMarin Pharmaceutical Inc;2;0.01;1;0.01;0.01;1.0;4;2;1.0;100000.0;1.0;0.0;0.0;0.0;0.0;USD;1970.01.01 00:00;0.0;-6.2;1717986918;5;5;0.0;1.332077;58.16;58.17;Healthcare;Biotechnology;0.022899724944129275
