Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;6.0000000000060005e-05;1e-05;1.33383;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-6.9;2.5;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;454.60517;0.8742;0.87426;Currency;Undefined;0.003041;0.008384;0.018601;519.9885274403496;0.006862946949426944;0.003478370278864411;0.009589824537322994;0.02127627936769382
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;2.999999999997449e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-10.4;4.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;810.492249;1.16609;1.16612;Currency;Undefined;0.007822;0.01811;0.041244;695.0333147531986;0.002572634034230996;0.006707714471923988;0.015530134119987651;0.03536857270263781
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;5.0000000000105516e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-4.7;-2.6;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;906.80408;1.33384;1.33389;Currency;Undefined;0.008445;0.021212;0.049542;679.8192354691917;0.0037484350283835638;0.006331106762926478;0.015902360764380872;0.03714099363515733
6A_Z;USD;USD;Australian Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;425.876488;0.65435;0.6544;Currency;Undefined;0.004689;0.011607;0.029532;650.7892542787287;0.007640586797065173;0.007165342298288508;0.017736858190709047;0.04512836185819071
6B_Z;USD;USD;British Pound December;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;571.195332;1.334;1.3341;Currency;Undefined;0.008236;0.021129;0.04945;428.1503125702721;0.007495689978261673;0.006173450266096994;0.015837643355070832;0.03706618694250806
6C_Z;USD;USD;Canadian Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;281.759329;0.72005;0.7201;Currency;Undefined;0.003054;0.007361;0.019743;391.2780572142758;0.006943480072211428;0.004241077628107207;0.010222191362310791;0.027417025413137067
6E_Z;USD;USD;Euro FX December;5;1e-05;4.999999999988347e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;4200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1013.326875;1.17145;1.1715;Currency;Undefined;0.007804;0.018171;0.041421;864.9823943661971;0.004268032437036574;0.006661545027742211;0.015510883482714469;0.03535723431498079
6J_Z;JPY;USD;Japanese Yen December;7;0.0;1.0000000000001327e-06;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3900.0;0.0;0.0;JPY;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;568.956363;0.00673;0.006731;Currency;Undefined;5.1e-05;0.000123;0.000346;84527.76155103254;0.014856633486853852;0.007576883078294458;0.018273659188827812;0.051403951864507504
6N_Z;USD;USD;New Zeland Dollar December;5;1e-05;0.00010000000000010001;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;526.783751;0.5781;0.5782;Currency;Undefined;0.00485;0.011807;0.029221;911.0753216879972;0.0172950536146835;0.008388101003113109;0.020420269802836385;0.05053787616741612
6S_Z;USD;USD;Swixx Franc December;5;1e-05;9.999999999998899e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1245.751772;1.2616;1.2617;Currency;Undefined;0.008954;0.018804;0.038893;987.3597305223112;0.007925814377426408;0.007096774193548387;0.014903701355314259;0.030825869858127918
