Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;9.00000000000345e-05;1e-05;1.34828;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-6.8;2.4;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;412.266516;0.87078;0.87087;Currency;Undefined;0.003249;0.008118;0.018646;473.39616245823146;0.010334493093117743;0.0037307520066140755;0.009321712769988631;0.021410773134911066
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;4.0000000000040004e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-9.9;3.5;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;813.381815;1.17417;1.17421;Currency;Undefined;0.007614;0.018152;0.041763;692.7055765152741;0.0034065456775227605;0.006484359697158089;0.015458904284582827;0.035566891782560194
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;8.999999999992347e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-4.9;-2.7;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;857.311908;1.34833;1.34842;Currency;Undefined;0.009092;0.021054;0.049387;635.789967517539;0.006674478278275573;0.006742706278459233;0.0156138295189926;0.03662582874771955
6A_Z;USD;USD;Australian Dollar December;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;447.546222;0.66095;0.66105;Currency;Undefined;0.004368;0.011611;0.028793;677.0232539142273;0.015127448755765672;0.006607669616519174;0.017564480750321458;0.0435564632024809
6B_Z;USD;USD;British Pound December;4;0.0001;0.00019999999999997797;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;531.065017;1.3484;1.3486;Currency;Undefined;0.008786;0.020936;0.049271;393.7898687527807;0.014830194275543376;0.006514904345246923;0.015524247367640515;0.036534925107518906
6C_Z;USD;USD;Canadian Dollar December;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;280.089185;0.719;0.7191;Currency;Undefined;0.002732;0.007232;0.019564;389.4996314837992;0.013906271728548046;0.0037991934362397446;0.010057015714087054;0.027206230009734395
6E_Z;USD;USD;Euro FX December;5;1e-05;4.999999999988347e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;4200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1019.3791;1.1789;1.17895;Currency;Undefined;0.007589;0.0182;0.041861;864.6499851562832;0.004241061961905379;0.0064370838457949876;0.015437465541371561;0.035507018957546974
6J_Z;JPY;USD;Japanese Yen December;7;0.0;1.0000000000001327e-06;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3900.0;0.0;0.0;JPY;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;628.806361;0.006829;0.00683;Currency;Undefined;5e-05;0.000122;0.000335;92065.35300146411;0.014641288433384081;0.007320644216691069;0.017862371888726206;0.04904831625183016
6N_Z;USD;USD;New Zeland Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;528.133542;0.585;0.58505;Currency;Undefined;0.004282;0.011725;0.0289;902.7152243398;0.0085462780958883;0.007319032561319546;0.020041022134860267;0.04939748739423981
6S_Z;USD;USD;Swixx Franc December;5;1e-05;9.999999999998899e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1263.589597;1.2676;1.2677;Currency;Undefined;0.008289;0.018957;0.039239;996.7575901238464;0.007888301648654176;0.006538613236570166;0.01495385343535537;0.03095290683915753
