Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;7.00000000000145e-05;1e-05;1.35187;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-6.7;2.5;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;414.157922;0.86587;0.86594;Currency;Undefined;0.003688;0.008551;0.018601;478.2755410305563;0.008083700949259129;0.004258955585837355;0.009874818116728641;0.0214807030510197
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;2.999999999997449e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-10.9;4.4;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;877.467361;1.1706;1.17063;Currency;Undefined;0.007895;0.018726;0.041244;749.5684896167021;0.0025627226365268693;0.006744231738465611;0.01599651469721432;0.03523231080700136
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;7.00000000000145e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-5.6;-2.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;1012.91301;1.35189;1.35196;Currency;Undefined;0.009168;0.021004;0.049542;749.2181795319387;0.005177667978343627;0.006781265717920649;0.015535962602443857;0.03664457528329241
6A_U;USD;USD;Australian Dollar September;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;3;2;1.0;20.0;1.0;1970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;497.269432;0.6583;0.6584;Currency;Undefined;0.004571;0.011268;0.029499;755.269489671932;0.01518833535844304;0.00694258809234508;0.017114216281895505;0.044804070473876065
6A_Z;USD;USD;Australian Dollar December;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;497.194796;0.6591;0.6592;Currency;Undefined;0.004564;0.011261;0.029532;754.2396783980582;0.015169902912619689;0.006923543689320389;0.017082827669902913;0.044799757281553394
6B_U;USD;USD;British Pound September;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;3;2;1.0;20.0;1.0;2130.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;635.826868;1.352;1.3521;Currency;Undefined;0.009;0.020929;0.04945;470.251363064862;0.0073959026699200485;0.0066563124029287764;0.015478884697877374;0.03657273870275867
6B_Z;USD;USD;British Pound December;4;0.0001;0.00019999999999997797;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;632.778881;1.3522;1.3524;Currency;Undefined;0.00895;0.020914;0.04945;467.8932867494824;0.01478852410529266;0.006617864537119195;0.01546435965690624;0.036564625850340135
6C_U;USD;USD;Canadian Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;3;2;1.0;20.0;1.0;1440.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;308.18799;0.72175;0.7218;Currency;Undefined;0.002932;0.007489;0.019664;426.9714463840399;0.0069271266278739954;0.004062067054585758;0.010375450263230812;0.02724300360210585
6C_Z;USD;USD;Canadian Dollar December;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;310.579064;0.7247;0.7248;Currency;Undefined;0.00295;0.007525;0.019743;428.50312362030905;0.01379690949227221;0.0040700883002207505;0.010382174392935982;0.02723923841059603
6E_U;USD;USD;Euro FX September;5;1e-05;4.999999999988347e-05;5e-05;6.25;1.0;3;2;1.0;20.0;1.0;2970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1103.95172;1.1711;1.17115;Currency;Undefined;0.007846;0.018671;0.041199;942.621969858686;0.004269307945172137;0.006699398027579731;0.015942449728898946;0.03517824360671135
