Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;4.999999999999449e-05;1e-05;1.35275;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-6.8;2.5;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;439.293384;0.86455;0.8646;Currency;Undefined;0.003479;0.008551;0.018601;508.08857737682166;0.0057830210501959856;0.004023826046726809;0.009890122600046264;0.021513994910941473
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;2.999999999997449e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-10.9;4.6;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;880.145951;1.16955;1.16958;Currency;Undefined;0.008071;0.018726;0.041244;752.5316361428888;0.0025650233417102283;0.0069007677969869525;0.01601087569896886;0.03526394090186221
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;7.00000000000145e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-5.6;-2.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;986.048738;1.35275;1.35282;Currency;Undefined;0.009244;0.021004;0.049542;728.8839150810899;0.005174376487634312;0.00683313375024024;0.015526086249464083;0.03662127999290372
6A_U;USD;USD;Australian Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;3;2;1.0;20.0;1.0;1970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;499.104143;0.6615;0.66155;Currency;Undefined;0.004614;0.011268;0.029499;754.446592094324;0.007558007709167032;0.006974529514020104;0.017032726173380697;0.04459073388254856
6A_Z;USD;USD;Australian Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;498.858711;0.6623;0.66235;Currency;Undefined;0.004607;0.011261;0.029532;753.1648086359177;0.007548878991468936;0.006955537102740243;0.01700158526458821;0.04458669887521703
6B_U;USD;USD;British Pound September;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;3;2;1.0;20.0;1.0;2130.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;619.43682;1.3528;1.3529;Currency;Undefined;0.009071;0.020929;0.04945;457.85854091211473;0.00739152930741289;0.00670485623475497;0.015469731687486141;0.036551112425160764
6B_Z;USD;USD;British Pound December;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;616.105802;1.3531;1.3532;Currency;Undefined;0.009014;0.020914;0.04945;455.2954493053503;0.007389890629617868;0.0066612474135382795;0.01545521726278451;0.03654300916346438
6C_U;USD;USD;Canadian Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;3;2;1.0;20.0;1.0;1440.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;316.412089;0.7214;0.72145;Currency;Undefined;0.003068;0.007489;0.019664;438.5779873865132;0.006930487213250327;0.00425254695405087;0.010380483748007485;0.027256220112273893
6C_Z;USD;USD;Canadian Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;318.739265;0.72435;0.7244;Currency;Undefined;0.003086;0.007525;0.019743;440.00450717835446;0.006902263942572403;0.004260077305356157;0.010387907233572611;0.027254279403644395
6E_U;USD;USD;Euro FX September;5;1e-05;4.999999999988347e-05;5e-05;6.25;1.0;3;2;1.0;20.0;1.0;2970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1106.931174;1.16995;1.17;Currency;Undefined;0.008021;0.018671;0.041199;946.0950205128206;0.004273504273494314;0.006855555555555557;0.01595811965811966;0.035212820512820514
6E_Z;USD;USD;Euro FX December;5;1e-05;4.999999999988347e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;4200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1108.721124;1.17615;1.1762;Currency;Undefined;0.008039;0.018736;0.041421;942.6297602448564;0.0042509777248668145;0.006834721986056793;0.01592926373065805;0.035215949668423736
6J_U;USD;USD;Japanese Yen September;7;0.0;0.0;0.0;6.25;1.0;3;2;1.0;20.0;1.0;3560.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;628.111801;0.006786;0.006786;Currency;Undefined;5.5e-05;0.000124;0.000344;92559.94709696432;0.0;0.008104921898025346;0.018272914824638962;0.05069260241674035
6J_Z;JPY;USD;Japanese Yen December;7;0.0;1.0000000000001327e-06;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3900.0;0.0;0.0;JPY;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;624.760417;0.006849;0.00685;Currency;Undefined;5.5e-05;0.000124;0.000346;91205.9002919708;0.014598540145987339;0.008029197080291971;0.018102189781021898;0.05051094890510949
6N_U;USD;USD;New Zeland Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;3;2;1.0;20.0;1.0;2370.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;550.051159;0.5942;0.59425;Currency;Undefined;0.004629;0.011371;0.029129;925.6224804375264;0.00841396718552705;0.0077896508203618015;0.019135044173327724;0.04901809002944889
6N_Z;USD;USD;New Zeland Dollar December;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;552.013996;0.59605;0.59615;Currency;Undefined;0.004636;0.011382;0.029221;925.9649349995808;0.01677430176968699;0.0077765663004277456;0.019092510274259834;0.049016187201207755
