Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;7.00000000000145e-05;1e-05;1.35038;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-6.8;2.3;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;427.588449;0.86756;0.86763;Currency;Undefined;0.003581;0.008597;0.018601;492.8234950382076;0.00806795523437577;0.004127335384899093;0.009908601592844877;0.021438862187798946
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;2.999999999997449e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-10.8;4.4;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;841.267797;1.17156;1.17159;Currency;Undefined;0.007451;0.019136;0.041244;718.0564847770978;0.0025606227434490304;0.006359733353818316;0.01633335893956077;0.035203441476967204
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;7.00000000000145e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-5.4;-2.1;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;971.506749;1.35038;1.35045;Currency;Undefined;0.00855;0.020691;0.049542;719.3948306120183;0.005183457366064238;0.006331222925691437;0.015321559480173276;0.03668554926135733
6A_U;USD;USD;Australian Dollar September;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;458.742673;0.65535;0.65545;Currency;Undefined;0.004325;0.011447;0.029499;699.8896529102144;0.015256693874435729;0.00659852010069418;0.017464337478068505;0.04500572126020292
6A_Z;USD;USD;Australian Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;459.263122;0.6562;0.65625;Currency;Undefined;0.004321;0.01145;0.029532;699.8295192380953;0.0076190476190467794;0.006584380952380953;0.01744761904761905;0.04500114285714286
6B_U;USD;USD;British Pound September;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2130.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;609.564174;1.3505;1.3506;Currency;Undefined;0.008436;0.020621;0.04945;451.32842736561525;0.0074041166888782015;0.006246112838738339;0.01526802902413742;0.03661335702650674
6B_Z;USD;USD;British Pound December;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;607.634221;1.3507;1.3508;Currency;Undefined;0.008414;0.020621;0.04945;449.8328553449808;0.0074030204323355785;0.006228901391767841;0.015265768433520876;0.036607936037903466
6C_U;USD;USD;Canadian Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1440.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;307.319265;0.72245;0.7225;Currency;Undefined;0.002821;0.007687;0.019664;425.35538408304495;0.006920415224912733;0.0039044982698961937;0.010639446366782006;0.02721660899653979
6C_Z;USD;USD;Canadian Dollar December;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;309.395016;0.7254;0.7255;Currency;Undefined;0.002843;0.007729;0.019743;426.4576374913853;0.013783597518950927;0.00391867677463818;0.010653342522398345;0.027212956581667815
6E_U;USD;USD;Euro FX September;5;1e-05;4.999999999988347e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;2970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1058.487472;1.17215;1.1722;Currency;Undefined;0.007436;0.019132;0.041199;902.9922129329468;0.0042654837058423035;0.006343627367343457;0.016321446852073027;0.03514673263948132
