Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;7.00000000000145e-05;1e-05;1.33921;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-6.7;2.2;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;453.214737;0.86923;0.8693;Currency;Undefined;0.0033;0.008597;0.018601;521.3559611181411;0.008052455999081387;0.003796157828137582;0.009889566317726908;0.021397676291268836
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;1.999999999990898e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-10.7;4.4;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;842.590176;1.16416;1.16418;Currency;Undefined;0.007416;0.019136;0.041244;723.7627995670773;0.0017179473964429024;0.006370148946039272;0.016437320689240496;0.035427511209606764
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;5.999999999994898e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-5.5;-2.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;831.686228;1.33921;1.33927;Currency;Undefined;0.007456;0.020691;0.049542;620.999669969461;0.004480052565946298;0.005567211988620667;0.015449461273678945;0.03699179403705004
6A_U;USD;USD;Australian Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;436.096147;0.65225;0.6523;Currency;Undefined;0.004257;0.011447;0.029499;668.5515054422812;0.007665184730951172;0.006526138279932547;0.017548673923041547;0.04522305687567071
6A_Z;USD;USD;Australian Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;436.216461;0.6532;0.65325;Currency;Undefined;0.004254;0.01145;0.029532;667.7634305396097;0.0076540375047829306;0.006512055109070034;0.01752774588595484;0.04520780711825488
6B_U;USD;USD;British Pound September;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2130.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;520.843129;1.3394;1.3395;Currency;Undefined;0.007279;0.020621;0.04945;388.8339895483389;0.007465472191115267;0.0054341172079134005;0.015394550205300487;0.03691675998506906
6B_Z;USD;USD;British Pound December;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;520.882721;1.3399;1.34;Currency;Undefined;0.007271;0.020621;0.04945;388.7184485074626;0.007462686567163357;0.005426119402985074;0.015388805970149253;0.036902985074626866
6C_U;USD;USD;Canadian Dollar September;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1440.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;305.948111;0.72585;0.72595;Currency;Undefined;0.002779;0.007687;0.019664;421.4451560024795;0.013775053378330324;0.0038280873338384183;0.010588883531923686;0.027087264963151735
6C_Z;USD;USD;Canadian Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;307.82365;0.7289;0.72895;Currency;Undefined;0.002796;0.007729;0.019743;422.2836271349201;0.0068591810137861985;0.0038356540229096646;0.010602922011111873;0.027084162151039166
6E_U;USD;USD;Euro FX September;5;1e-05;5.0000000000105516e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;2970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1061.370781;1.16515;1.1652;Currency;Undefined;0.0074;0.019132;0.041199;910.8915044627532;0.004291108822528794;0.006350841057329214;0.01641949879848953;0.035357878475798146
6E_Z;USD;USD;Euro FX December;5;1e-05;4.999999999988347e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;4200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1067.34373;1.17155;1.1716;Currency;Undefined;0.007432;0.019214;0.041421;911.0137674974396;0.004267668146115011;0.006343461932400137;0.016399795151928985;0.03535421645612837
6J_U;USD;USD;Japanese Yen September;7;0.0;0.0;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3560.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;553.154653;0.006751;0.006751;Currency;Undefined;4.9e-05;0.000131;0.000344;81936.69871130203;0.0;0.0072581839727447785;0.01940453266182788;0.050955414012738856
6J_Z;JPY;USD;Japanese Yen December;7;0.0;1.0000000000001327e-06;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3900.0;0.0;0.0;JPY;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;549.46568;0.006815;0.006816;Currency;Undefined;4.9e-05;0.000131;0.000346;80614.09624413146;0.014671361502349364;0.007188967136150234;0.01921948356807512;0.05076291079812207
6N_U;USD;USD;New Zeland Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2370.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;475.169941;0.58675;0.5868;Currency;Undefined;0.004486;0.011544;0.029129;809.7647256305385;0.008520790729378747;0.007644853442399456;0.019672801635991822;0.04964042263122018
6N_Z;USD;USD;New Zeland Dollar December;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;478.180114;0.58865;0.58875;Currency;Undefined;0.004496;0.011568;0.029221;812.1955227176221;0.016985138004244414;0.00763651804670913;0.0196484076433121;0.049632271762208066
