Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;6.0000000000060005e-05;1e-05;1.34973;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-8.8;3.2;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;663.118468;0.86196;0.86202;Currency;Undefined;0.003584;0.008705;0.018535;769.2611169114406;0.0069603953504628665;0.004157676156005661;0.010098373587619777;0.021501821303450037
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;2.999999999997449e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-14.4;6.3;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;1208.815847;1.16346;1.16349;Currency;Undefined;0.007926;0.019576;0.040524;1038.9567998006;0.002578449320576412;0.006812263104968673;0.016825241299882252;0.03482969342237578
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;4.999999999988347e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-6.9;-3.1;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;1003.173884;1.34973;1.34978;Currency;Undefined;0.007952;0.021929;0.048044;743.2128820993051;0.003704307368599585;0.00589133043903451;0.01624635125724192;0.03559394864348264
6A_U;USD;USD;Australian Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;542.099648;0.6511;0.65115;Currency;Undefined;0.004443;0.011597;0.029256;832.5265269139215;0.007678722260614987;0.006823312600783229;0.017810028411272362;0.04492973969131536
6B_U;USD;USD;British Pound September;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2130.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;624.53929;1.35;1.3501;Currency;Undefined;0.007786;0.021657;0.048;462.5874305606992;0.007406858751202798;0.0057669802236871345;0.016041033997481666;0.03555292200577735
6C_U;USD;USD;Canadian Dollar September;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1440.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;334.664203;0.7259;0.726;Currency;Undefined;0.002739;0.008142;0.019419;460.9699765840221;0.013774104683194077;0.003772727272727273;0.011214876033057852;0.02674793388429752
6E_U;USD;USD;Euro FX September;5;1e-05;9.999999999998899e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;2970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1493.578852;1.1649;1.165;Currency;Undefined;0.007914;0.019536;0.0402;1282.0419330472105;0.008583690987123518;0.0067931330472103;0.01676909871244635;0.03450643776824034
6J_U;USD;USD;Japanese Yen September;7;0.0;1.0000000000001327e-06;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3560.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;988.301479;0.006795;0.006796;Currency;Undefined;5.3e-05;0.000137;0.000343;145423.9963213655;0.0147145379635099;0.007798705120659211;0.020158917010005887;0.05047086521483225
6N_U;USD;USD;New Zeland Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2370.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;518.291531;0.5863;0.58635;Currency;Undefined;0.004636;0.011701;0.028894;883.9285938432675;0.008527330092946959;0.007906540462181292;0.019955657883516668;0.04927773514112731
6S_U;USD;USD;Swiss Franc September;5;1e-05;5.0000000000105516e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5060.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1384.275598;1.24915;1.2492;Currency;Undefined;0.0081;0.021127;0.044209;1108.1296813960937;0.004002561639457693;0.00648414985590778;0.01691242395132885;0.035389849503682354
BZ_V;USD;USD;Brent Crude Oil October;2;0.01;0.030000000000001137;0.01;10.0;1.0;3;2;1.0;20.0;1.0;13500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1486.623169;67.77;67.8;Commodities;Commodities - Energy;1.29;5.004286;7.936429;21.92659541297936;0.04424778761062115;0.01902654867256637;0.07380952802359882;0.11705647492625369
BZ_X;USD;USD;Brent Crude Oil November;2;0.01;0.010000000000005116;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1459.653686;67.17;67.18;Commodities;Commodities - Energy;1.248571;4.957143;7.862143;21.72750351295028;0.014885382554339261;0.01858545698124442;0.07378896993152724;0.11703100625186065
CL_V;USD;USD;Light Sweet Crude October;2;0.01;0.00999999999999801;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1462.737728;63.86;63.87;Commodities;Commodities - Energy;1.291429;4.956429;8.055;22.901796273680915;0.015656802880848617;0.02021964928761547;0.07760183184593707;0.1261155472052607
ES_U;USD;USD;E-Mini S&P 500 September;2;0.01;0.25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;16540.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;4390.349552;6492.25;6492.5;Indexes;Utilities - Regulated Electric;59.589286;160.339286;390.732143;0.6762186448979591;0.0038505968425105895;0.009178172660762419;0.02469607793608009;0.06018207824412784
GC_V;USD;USD;Gold October;1;0.1;0.3000000000001819;0.1;10.0;1.0;4;2;1.0;20.0;1.0;18600.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;5471.796594;3420.7;3421.0;Commodities;Undefined;42.235714;115.978571;227.178571;1.59947284244373;0.00876936568255428;0.012346014030985092;0.03390195001461561;0.06640706547793043
HE_V;USD;USD;Lean Hogs October;3;0.001;0.025000000000005684;0.025;10.0;1.0;4;2;1.0;20.0;1.0;3600.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 ;681.274663;93.875;93.9;Utilities;Utilities - Diversified;1.575;3.016071;5.576786;7.255321224707135;0.026624068157620535;0.016773162939297124;0.032120031948881786;0.0593906922257721
HG_Z;USD;USD;Copper December;4;0.0001;0.0009999999999994458;0.0005;12.5;1.0;4;2;1.0;20.0;1.0;11100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;7872.464892;4.496;4.497;Commodities;Commodities - Precious;0.058143;0.368571;0.642;1750.603711807872;0.02223704692015668;0.012929286190793863;0.08195930620413609;0.142761841227485
