Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;4.999999999999449e-05;1e-05;1.35088;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;0.0;0.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;647.551608;0.86466;0.86471;Currency;Undefined;0.003236;0.008705;0.018535;748.8656405037527;0.005782285390477096;0.0037422951047171886;0.01006695886482173;0.021434931942500953
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;2.999999999997449e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;0.0;0.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;1071.449217;1.16807;1.1681;Currency;Undefined;0.007825;0.019576;0.040524;917.2581260166083;0.0025682732642731353;0.006698912764318124;0.01675883914048455;0.03469223525383101
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;5.999999999994898e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;0.0;0.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;887.299082;1.35088;1.35094;Currency;Undefined;0.007747;0.021929;0.048044;656.8012509807985;0.004441351947529052;0.005734525589589471;0.0162324011429079;0.03556338549454454
6A_U;USD;USD;Australian Dollar September;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;457.068736;0.65335;0.65345;Currency;Undefined;0.004436;0.011597;0.029256;699.4700987068636;0.015303389700817047;0.00678858367128319;0.017747341036039484;0.04477159690871528
6B_U;USD;USD;British Pound September;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2130.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;551.504093;1.3511;1.3512;Currency;Undefined;0.007664;0.021657;0.048;408.1587425991712;0.0074008288928351824;0.005671995263469508;0.01602797513321492;0.03552397868561279
6C_U;USD;USD;Canadian Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1440.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;330.454178;0.7278;0.72785;Currency;Undefined;0.002818;0.008142;0.019419;454.0141210414234;0.006869547296832383;0.0038716768564951575;0.011186370818163083;0.026679947791440544
6E_U;USD;USD;Euro FX September;5;1e-05;4.999999999988347e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;2970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1315.333945;1.1692;1.16925;Currency;Undefined;0.007814;0.019536;0.0402;1124.938161214454;0.004276245456479236;0.006682916399401326;0.016708146247594615;0.034381013470173194
6J_U;USD;USD;Japanese Yen September;7;0.0;1.0000000000001327e-06;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3560.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;958.983286;0.006815;0.006816;Currency;Undefined;5.2e-05;0.000137;0.000343;140695.90463615023;0.014671361502349364;0.007629107981220656;0.02009976525821596;0.05032276995305164
6N_U;USD;USD;New Zeland Dollar September;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2370.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;475.765869;0.58875;0.58885;Currency;Undefined;0.004657;0.011701;0.028894;807.9576615436869;0.016982253545043558;0.007908635475927656;0.019870934873057654;0.04906852339305426
6S_U;USD;USD;Swiss Franc September;5;1e-05;9.999999999998899e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5060.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1206.058857;1.2495;1.2496;Currency;Undefined;0.008261;0.021127;0.044209;965.1559354993598;0.008002560819461347;0.006610915492957746;0.01690701024327785;0.03537852112676056
BZ_X;USD;USD;Brent Crude Oil November;2;0.01;0.01999999999999602;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1435.383;67.69;67.71;Commodities;Commodities - Energy;1.232143;4.957143;7.862143;21.19898094816128;0.029537734455761373;0.01819735637276621;0.07321138679663271;0.11611494609363462
CL_V;USD;USD;Light Sweet Crude October;2;0.01;0.009999999999990905;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1432.335449;64.34;64.35;Commodities;Commodities - Energy;1.29;4.956429;8.055;22.258515135975134;0.015540015540001407;0.02004662004662005;0.07702298368298369;0.12517482517482517
ES_U;USD;USD;E-Mini S&P 500 September;2;0.01;0.25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;16540.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;4394.959661;6516.75;6517.0;Indexes;Utilities - Regulated Electric;55.178571;160.339286;390.732143;0.6743838669633266;0.003836120914531226;0.008466866809881847;0.02460323553782415;0.05995582982967623
GC_V;USD;USD;Gold October;1;0.1;0.1999999999998181;0.1;10.0;1.0;4;2;1.0;20.0;1.0;18600.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;5017.197888;3449.0;3449.2;Commodities;Undefined;40.742857;115.978571;227.178571;1.4545975553751591;0.005798446016462314;0.011812262843557927;0.03362477415052766;0.06586413400208745
GC_Z;USD;USD;Gold December;1;0.1;0.09999999999990905;0.1;10.0;1.0;4;2;1.0;20.0;1.0;19800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;5060.728764;3477.5;3477.6;Commodities;Undefined;41.064286;116.878571;229.028571;1.455236014492754;0.002875546353804608;0.011808225787899702;0.033608974867724864;0.06585822722567287
HE_V;USD;USD;Lean Hogs October;3;0.001;0.024999999999991473;0.025;10.0;1.0;4;2;1.0;20.0;1.0;3600.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 ;679.6858;94.275;94.3;Utilities;Utilities - Diversified;1.551786;3.016071;5.576786;7.2076967126193;0.026511134676555116;0.016455843054082715;0.03198378579003182;0.05913876988335101
HG_Z;USD;USD;Copper December;4;0.0001;0.0004999999999997229;0.0005;12.5;1.0;4;2;1.0;20.0;1.0;11100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2293.088317;4.549;4.5495;Commodities;Commodities - Precious;0.061107;0.368571;0.642;504.0308422903616;0.010990218705346146;0.013431585888559182;0.08101351796900758;0.14111440817672272
HO_V;USD;USD;Heating Oil October;4;0.0001;0.0005999999999999339;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;21400.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2595.245689;2.2985;2.2991;Commodities;Undefined;0.049229;0.180221;0.269857;1128.8093988952198;0.026097168457219513;0.02141229176634335;0.07838762994215127;0.11737505980601104
