Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;7.00000000000145e-05;1e-05;1.35477;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-6.9;2.5;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;472.885087;0.86975;0.86982;Currency;Undefined;0.003448;0.008641;0.018601;543.6585580924789;0.008047642040883688;0.003964038536708744;0.009934239267894506;0.021384884228920924
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;2.999999999997449e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-10.4;4.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;934.11033;1.17837;1.1784;Currency;Undefined;0.007506;0.01851;0.041244;792.6937627291243;0.0025458248472483447;0.006369653767820774;0.01570773930753564;0.035
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;9.999999999998899e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-4.9;-2.7;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;922.860062;1.35474;1.35484;Currency;Undefined;0.008954;0.02059;0.049542;681.1579684686014;0.007380945351479804;0.006608898467715745;0.015197366478698592;0.03656667946030528
6A_Z;USD;USD;Australian Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;455.260192;0.6619;0.66195;Currency;Undefined;0.004864;0.011379;0.029532;687.7561628521792;0.0075534405921889106;0.007347987008082181;0.017190120099705414;0.044613641513709494
6B_Z;USD;USD;British Pound December;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;577.473599;1.355;1.3551;Currency;Undefined;0.008636;0.0205;0.04945;426.14832779868647;0.007379529186037118;0.006372961405062357;0.015128034831377759;0.03649177182495757
6C_Z;USD;USD;Canadian Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;323.964811;0.72775;0.7278;Currency;Undefined;0.002925;0.007518;0.019743;445.12889667491066;0.006870019236053105;0.004018961253091508;0.010329760923330586;0.027126957955482277
6E_Z;USD;USD;Euro FX December;5;1e-05;5.0000000000105516e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;4200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1167.956052;1.1842;1.18425;Currency;Undefined;0.007471;0.018586;0.041421;986.241124762508;0.004222081486181593;0.006308634156639223;0.015694321300401097;0.03497656744775174
6J_Z;JPY;USD;Japanese Yen December;7;0.0;1.0000000000001327e-06;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3900.0;0.0;0.0;JPY;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;630.202101;0.006817;0.006818;Currency;Undefined;5.2e-05;0.000122;0.000346;92432.10633616896;0.014667057788209632;0.007626870049867996;0.017893810501613375;0.05074801994719859
6N_Z;USD;USD;New Zeland Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;437.994353;0.5899;0.58995;Currency;Undefined;0.004696;0.011261;0.029221;742.4262276464108;0.008475294516483513;0.007959996609882194;0.019088058310026274;0.04953131621323841
6S_Z;USD;USD;Swixx Franc December;5;1e-05;9.999999999998899e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1354.297479;1.274;1.2741;Currency;Undefined;0.008757;0.018525;0.038893;1062.9444148810926;0.00784867749784075;0.0068730868848599;0.01453967506475159;0.030525861392355386
