Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
ES_Z;USD;USD;E-Mini S&P 500 December;2;0.01;0.25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;20700.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;2310.020877;6750.5;6750.75;Indexes;Utilities - Regulated Electric;55.714286;144.696429;400.892857;0.003703292226789616;0.00825305129059734;0.021434126430396622;0.059384936044143244
GC_Z;USD;USD;Gold December;1;0.1;0.1000000000003638;0.1;10.0;1.0;4;2;1.0;20.0;1.0;19800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;4204.161839;3781.7;3781.8;Commodities;Undefined;49.721429;109.064286;235.635714;0.0026442434819494366;0.01314755645459834;0.028839252736792;0.06230782008567349
HE_V;USD;USD;Lean Hogs October;3;0.001;0.04999999999999716;0.025;10.0;1.0;4;2;1.0;20.0;1.0;3600.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 ;611.587735;98.775;98.825;Utilities;Utilities - Diversified;1.3625;3.169643;5.864286;0.0505944852011102;0.013786997217303315;0.032073291171262334;0.05934010624841892
HG_Z;USD;USD;Copper December;4;0.0001;0.001000000000000334;0.0005;12.5;1.0;4;2;1.0;20.0;1.0;11100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1761.985732;4.646;4.647;Commodities;Commodities - Precious;0.070143;0.327179;0.641786;0.021519259737472214;0.015094254357650095;0.0704064988164407;0.13810759629868732
HO_V;USD;USD;Heating Oil October;4;0.0001;0.00039999999999995595;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;21400.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2630.786943;2.2933;2.2937;Commodities;Undefined;0.0576;0.169507;0.26365;0.01743907224135484;0.025112264027553736;0.0739011204603915;0.11494528491084274
HO_X;USD;USD;Heating Oil November;4;0.0001;0.00039999999999995595;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;21100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2542.964026;2.287;2.2874;Commodities;Undefined;0.0555;0.145243;0.243479;0.017487103261342833;0.024263355775115854;0.06349698347468742;0.10644356037422402
KE_Z;USD;USD;Hard Red Wheat December;2;0.01;0.25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;2500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;433.842995;501.75;502.0;Commodities;Commodities - Agricultural;9.375;23.767857;61.0;0.049800796812749;0.018675298804780877;0.04734632868525896;0.12151394422310757
LE_V;USD;USD;Live Cattle October;3;0.001;0.05000000000001137;0.025;10.0;1.0;4;2;1.0;20.0;1.0;3800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 16:30-21:05 ;1544.79402;237.25;237.3;Commodities;Commodities - Agricultural;3.467857;7.266071;12.869643;0.021070375052680727;0.014613809523809524;0.03061976822587442;0.0542336409608091
NG_V;USD;USD;Natural Gas October;3;0.001;0.0009999999999998899;0.001;10.0;1.0;3;2;1.0;20.0;1.0;4900.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1026.593487;2.807;2.808;Commodities;Commodities - Energy;0.139357;0.3485;0.990143;0.03561253561253169;0.04962856125356126;0.1241096866096866;0.3526150284900285
NG_X;USD;USD;Natural Gas November;3;0.001;0.002000000000000224;0.001;10.0;1.0;4;2;1.0;20.0;1.0;6200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;953.843425;3.094;3.096;Commodities;Commodities - Energy;0.122714;0.37;1.081214;0.06459948320414159;0.03963630490956072;0.11950904392764858;0.3492293281653746
NQ_Z;USD;USD;E-mini Nasdaq 100 December;2;0.01;0.5;0.25;5.0;1.0;4;2;1.0;20.0;1.0;24000.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;4691.59122;24992.0;24992.5;Indexes;Undefined;266.25;672.982143;1920.089286;0.0020006001800540163;0.010653195958787637;0.02692736392917875;0.07682661942582775
PL_F;USD;USD;Platinum January;1;0.1;0.2999999999999545;0.1;5.0;1.0;4;2;1.0;20.0;1.0;7200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2138.769715;1447.4;1447.7;Commodities;Commodities - Precious;43.614286;104.335714;144.021429;0.020722525385090455;0.030126604959591075;0.07206998273122885;0.09948292394833184
PL_V;USD;USD;Platinum October;1;0.1;0.20000000000004547;0.1;5.0;1.0;3;2;1.0;20.0;1.0;5360.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;2143.348035;1427.7;1427.9;Commodities;Commodities - Precious;44.242857;103.6;142.7;0.01400658309405739;0.030984562644442888;0.07255410042720077;0.09993697037607674
RB_V;USD;USD;RBOB Gasoline October;4;0.0001;0.000400000000000178;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;17800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1884.144257;1.9785;1.9789;Commodities;Undefined;0.045279;0.105736;0.207386;0.020213249785243217;0.022880893425640505;0.053431704482288137;0.10479862549901459
RB_X;USD;USD;RBOB Gasoline November;4;0.0001;0.00029999999999996696;0.0001;4.2;1.0;4;2;1.0;20.0;1.0;16900.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1802.694206;1.9186;1.9189;Commodities;Undefined;0.042236;0.099779;0.200593;0.015633956954503463;0.02201052686434937;0.051998019698785765;0.10453541091250194
RTY_Z;USD;USD;E-Mini Rusell 2000 Index December;1;0.1;0.1999999999998181;0.1;5.0;1.0;4;2;1.0;20.0;1.0;7500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;1841.332886;2481.4;2481.6;Indexes;Undefined;38.657143;91.807143;231.657143;0.00805931656994754;0.015577507656350742;0.036995141441005804;0.09334991255641521
SI_Z;USD;USD;Silver December;3;0.001;0.0049999999999954525;0.005;25.0;1.0;4;2;1.0;20.0;1.0;23500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;4886.119993;44.365;44.37;Commodities;Commodities - Precious;0.976786;1.967143;4.190357;0.011268875366228202;0.022014559386973182;0.044334978589136806;0.0944412215460897
YM_Z;USD;USD;E-Mini DJIA December;0;1.0;1.0;1.0;5.0;1.0;4;2;1.0;20.0;1.0;13800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 01:00-23:15 23:30-00:00 ;2024.663723;46706.0;46707.0;Indexes;Undefined;428.142857;1071.642857;2733.428571;0.002141006701350975;0.009166567259725523;0.02294394538291905;0.0585228888817522
ZC_Z;USD;USD;Corn December;2;0.01;0.25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;1300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;346.583021;421.75;422.0;Commodities;Undefined;6.642857;17.285714;40.017857;0.05924170616113744;0.0157413672985782;0.04096140758293838;0.09482904502369668
ZL_Z;USD;USD;Soybean Oil December;2;0.01;0.010000000000005116;0.01;6.0;1.0;4;2;1.0;20.0;1.0;3200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;656.171044;49.62;49.63;Commodities;Undefined;1.061429;2.538571;5.132143;0.02014910336491057;0.02138684263550272;0.05114992947813822;0.10340807979044932
ZM_Z;USD;USD;Soybean Meal December;1;0.1;0.19999999999998863;0.1;10.0;1.0;4;2;1.0;20.0;1.0;2000.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;359.641925;280.0;280.2;Commodities;Commodities - Agricultural;3.821429;9.85;30.257143;0.07137758743754055;0.013638219129193434;0.03515346181299072;0.10798409350463954
ZN_Z;USD;USD;10Y US Treasury Note December;6;1e-06;0.015625;0.015625;15.625;1.0;4;2;1.0;20.0;1.0;2700.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;427.788941;112.671875;112.6875;Financial;Undefined;0.498884;1.015625;2.909598;0.013865779256794233;0.004427145867997782;0.009012756516916251;0.02582005990016639
ZS_X;USD;USD;Soybeans November;2;0.01;0.25;0.25;12.5;1.0;4;2;1.0;20.0;1.0;2800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 03:00-15:45 16:30-21:20 ;569.374262;1011.0;1011.25;Commodities;Commodities - Agricultural;12.928571;35.267857;77.125;0.024721878862793575;0.012784742645241038;0.03487550754017305;0.07626699629171817
FDAX_Z;EUR;EUR;DAX Index December;0;1.0;3.0;1.0;25.0;1.0;4;2;1.0;20.0;1.0;35000.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:30-23:00 03:30-23:00 03:30-23:00 03:30-23:00 03:30-23:00 ;7192.920976;23718.0;23721.0;Indexes;Undefined;286.071429;679.928571;1523.857143;0.01264702162640698;0.012059838497533832;0.02866357113949665;0.06424084747691919
FESX_Z;EUR;EUR;Euro Stoxx 50 December;0;1.0;2.0;1.0;10.0;1.0;4;2;1.0;20.0;1.0;3000.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:30-23:00 03:30-23:00 03:30-23:00 03:30-23:00 03:30-23:00 ;608.254011;5460.0;5462.0;Indexes;Undefined;59.785714;147.071429;369.928571;0.03661662394727206;0.010945755034785792;0.026926296045404613;0.06772767685829366
FGBL_Z;EUR;EUR;Bund December;2;0.01;0.009999999999990905;0.01;10.0;1.0;4;2;1.0;20.0;1.0;2600.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;03:30-23:00 03:30-23:00 03:30-23:00 03:30-23:00 03:30-23:00 ;446.533338;128.21;128.22;Indexes;Undefined;0.487143;1.169286;3.345714;0.007799095304937533;0.00379927468413664;0.009119372952737483;0.026093542349087506
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;1.999999999990898e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-9.7;3.3;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;839.115791;1.17994;1.17996;Currency;Undefined;0.007885;0.01811;0.041244;0.00169497271093164;0.006682429912878403;0.015347977897555851;0.034953727244991364
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;4.0000000000040004e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-5.0;-2.6;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;906.347588;1.35152;1.35156;Currency;Undefined;0.009576;0.021212;0.049542;0.0029595430465565718;0.007085146053449346;0.015694456775873805;0.036655420403089764
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;7.00000000000145e-05;1e-05;1.35152;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-6.8;2.3;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;494.779859;0.87301;0.87308;Currency;Undefined;0.003496;0.008384;0.018601;0.008017592889542138;0.004004214963119073;0.00960278554084391;0.02130503504833463
