Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
6A_Z;USD;USD;Australian Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;422.456718;0.65895;0.659;Currency;Undefined;0.004657;0.011607;0.029532;0.0075872534142632005;0.007066767830045523;0.017613050075872532;0.0448133535660091
6B_Z;USD;USD;British Pound December;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;548.007744;1.3449;1.345;Currency;Undefined;0.007814;0.021129;0.04945;0.007434944237917397;0.005809665427509294;0.015709293680297397;0.036765799256505576
6C_Z;USD;USD;Canadian Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;277.453432;0.72205;0.7221;Currency;Undefined;0.002975;0.007361;0.019743;0.006924248719013224;0.004119927987813323;0.010193878964132392;0.02734108849189863
6E_Z;USD;USD;Euro FX December;5;1e-05;5.0000000000105516e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;4200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;941.323506;1.17935;1.1794;Currency;Undefined;0.007429;0.018171;0.041421;0.004239443784984358;0.006298965575716466;0.01540698660335764;0.0351204002034933
6J_Z;JPY;USD;Japanese Yen December;7;0.0;9.999999999992654e-07;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3900.0;0.0;0.0;JPY;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;512.672223;0.006773;0.006774;Currency;Undefined;5e-05;0.000123;0.000346;0.01476232654265228;0.007381163271331563;0.018157661647475645;0.05107764983761441
6N_Z;USD;USD;New Zeland Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;505.33337;0.58305;0.5831;Currency;Undefined;0.004843;0.011807;0.029221;0.008574858514833562;0.008305607957468703;0.020248670896930204;0.05011318813239582
6S_Z;USD;USD;Swixx Franc December;5;1e-05;9.999999999998899e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1210.213202;1.26925;1.26935;Currency;Undefined;0.00885;0.018804;0.038893;0.0078780478197494;0.0069720723204789855;0.014813881120258401;0.030640091385354708
BZ_X;USD;USD;Brent Crude Oil November;2;0.01;0.030000000000001137;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1477.29727;69.12;69.15;Commodities;Commodities - Energy;1.462857;4.137143;8.029286;0.04338394793926412;0.021154837310195226;0.05982853217642805;0.11611404193781634
BZ_Z;USD;USD;Brent Crude Oil December;2;0.01;0.01999999999999602;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13400.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1445.593832;68.3;68.32;Commodities;Commodities - Energy;1.430714;3.566429;7.472143;0.029274004683834925;0.02094136416861827;0.052201829625292746;0.10936977459016395
CL_X;USD;USD;Light Sweet Crude November;2;0.01;0.009999999999990905;0.01;10.0;1.0;4;2;1.0;20.0;1.0;12700.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1523.119917;64.81;64.82;Commodities;Commodities - Energy;1.46;4.137143;7.797143;0.015427337241578071;0.02252391237272447;0.06382510027769207;0.12028915458191917
