Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;9.00000000000345e-05;1e-05;1.35137;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-6.8;2.6;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;643.763306;0.86566;0.86575;Currency;Undefined;0.003281;0.008705;0.018535;743.5903043603811;0.010395610742135084;0.0037897776494369042;0.010054865723361246;0.021409182789488883
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;2.999999999997449e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-11.0;4.8;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;1079.703298;1.16988;1.16991;Currency;Undefined;0.007952;0.019576;0.040524;922.8943234949696;0.0025642998179325324;0.006797104050738946;0.01673291107862998;0.0346385619406621
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;9.000000000014552e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-4.9;-2.5;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;868.826053;1.35137;1.35146;Currency;Undefined;0.007794;0.021929;0.048044;642.8795917008272;0.006659464579058612;0.005767096325455433;0.016226155417104465;0.03554970180397496
6A_U;USD;USD;Australian Dollar September;5;1e-05;0.00010000000000010001;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;462.839041;0.65465;0.65475;Currency;Undefined;0.004504;0.011597;0.029256;706.8942970599466;0.015273004963741886;0.0068789614356624664;0.01771210385643375;0.04468270332187858
6B_U;USD;USD;British Pound September;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2130.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;539.913026;1.3516;1.3517;Currency;Undefined;0.007707;0.021657;0.048;399.4325856329067;0.007398091292445735;0.005701708959088556;0.01602204631205149;0.035510838203743435
6C_U;USD;USD;Canadian Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1440.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;333.940106;0.72865;0.7287;Currency;Undefined;0.002861;0.008142;0.019419;458.26829422258817;0.006861534239055098;0.003926169891587759;0.011173322354878551;0.026648826677645118
6E_U;USD;USD;Euro FX September;5;1e-05;9.999999999998899e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;2970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1324.453643;1.17105;1.17115;Currency;Undefined;0.007939;0.019536;0.0402;1130.9000922170517;0.008538615890363232;0.006778807155360117;0.01668104000341545;0.03432523587926398
6J_U;USD;USD;Japanese Yen September;7;0.0;0.0;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3560.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;910.677942;0.006816;0.006816;Currency;Undefined;5.1e-05;0.000137;0.000343;133608.85299295775;0.0;0.007482394366197183;0.02009976525821596;0.05032276995305164
6N_U;USD;USD;New Zeland Dollar September;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2370.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;487.273993;0.5903;0.5904;Currency;Undefined;0.00475;0.011701;0.028894;825.3285789295393;0.0169376693766919;0.008045392953929538;0.019818766937669374;0.04893970189701897
6S_U;USD;USD;Swiss Franc September;5;1e-05;9.999999999998899e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5060.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1199.636866;1.25235;1.25245;Currency;Undefined;0.0083;0.021127;0.044209;957.832141802068;0.007984350672680664;0.0066270110583256815;0.0168685376661743;0.03529801588885784
