Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
6A_Z;USD;USD;Australian Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;489.998068;0.66805;0.6681;Currency;Undefined;0.004796;0.011379;0.029532;733.4202484657985;0.007483909594371275;0.007178566082921718;0.017031881454872024;0.044202963628199365
6B_Z;USD;USD;British Pound December;4;0.0001;0.00019999999999997797;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;588.027806;1.3613;1.3615;Currency;Undefined;0.008193;0.0205;0.04945;431.8970297466031;0.01468968049944752;0.0060176276165993395;0.015056922511935366;0.036320235034887995
6C_Z;USD;USD;Canadian Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;310.648068;0.72915;0.7292;Currency;Undefined;0.00285;0.007518;0.019743;426.0121612726276;0.006856829402083721;0.003908392759188152;0.01030992868897422;0.027074876577070764
6E_Z;USD;USD;Euro FX December;5;1e-05;4.999999999988347e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;4200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1048.097296;1.183;1.18305;Currency;Undefined;0.006879;0.018586;0.041421;885.9281484299057;0.004226364058990193;0.005814631672372258;0.015710240480114955;0.03501204513756815
6J_Z;JPY;USD;Japanese Yen December;7;0.0;0.0;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3900.0;0.0;0.0;JPY;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;605.192559;0.006849;0.006849;Currency;Undefined;4.9e-05;0.000122;0.000346;88362.1782742006;0.0;0.00715432909913856;0.017812819389691925;0.05051832384289678
6N_Z;USD;USD;New Zeland Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;529.316803;0.5989;0.59895;Currency;Undefined;0.004729;0.011261;0.029221;883.741218799566;0.008347942232238835;0.007895483763252357;0.01880123549545037;0.04878704399365556
6S_Z;USD;USD;Swixx Franc December;5;1e-05;9.999999999998899e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1186.481061;1.2724;1.2725;Currency;Undefined;0.008129;0.018525;0.038893;932.4016196463654;0.007858546168957878;0.0063882121807465626;0.01455795677799607;0.030564243614931236
BZ_X;USD;USD;Brent Crude Oil November;2;0.01;0.010000000000005116;0.01;10.0;1.0;4;2;1.0;20.0;1.0;13100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1452.561399;67.47;67.48;Commodities;Commodities - Energy;1.447857;4.825714;8.029286;21.52580614997036;0.014819205690582565;0.021456090693538824;0.07151324836988736;0.11898764078245407
CL_V;USD;USD;Light Sweet Crude October;2;0.01;0.010000000000005116;0.01;10.0;1.0;3;2;1.0;20.0;1.0;13800.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1485.506913;63.33;63.34;Commodities;Commodities - Energy;1.472857;4.811429;7.856429;23.45290358383328;0.01578781180929131;0.023253189137985474;0.07596193558572782;0.12403582254499526
CL_X;USD;USD;Light Sweet Crude November;2;0.01;0.010000000000005116;0.01;10.0;1.0;4;2;1.0;20.0;1.0;12700.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1466.831851;63.05;63.06;Commodities;Commodities - Energy;1.442143;4.755714;7.797143;23.260892023469708;0.01585791309864433;0.022869378369806532;0.07541569933396765;0.1236464161116397
